PREFIX	CHAR	ACTION	SUFFIX	NAME	Variation	Loop	Gameplay	REC.	IMPL.	used for	SPEAKER	MOOD	COMMENT	EN	CEN	DE	CDE	EN - Proofread	Changed?	Simplified Chinese	
vo_ply_ply_	gei_	melee_select_	normal_02	vo_ply_ply_gei_melee_select_normal_02				omuk	philipp	"sel skill melee
switch from knockout"	Geisha	stealthy		Kanzashi.	1		0	Kanzashi!	YES	发簪	
vo_ply_ply_	gei_	melee_select_	tense_00	vo_ply_ply_gei_melee_select_tense_00				omuk	philipp	"sel skill melee
switch from knockout"	Geisha	tense		Deadly beauty!	2		0	Deadly beauty!		致命的美丽	
vo_ply_ply_	gei_	melee_select_	tense_01	vo_ply_ply_gei_melee_select_tense_01				omuk	philipp	"sel skill melee
switch from knockout"	Geisha	tense		A hidden weapon.	3		0	A hidden weapon.		隐秘武器	
vo_ply_ply_	gei_	melee_select_	tense_02	vo_ply_ply_gei_melee_select_tense_02				omuk	philipp	"sel skill melee
switch from knockout"	Geisha	tense		Kanzashi!	1		0	Kanzashi.	YES	发簪！	
vo_ply_ply_	gei_	melee_select_	dark_00	vo_ply_ply_gei_melee_select_dark_00				omuk	philipp	"sel skill melee
switch from knockout"	Geisha	determined		We must take a life.	5		0	We must take a life.		必须取人性命了	
vo_ply_ply_	gei_	melee_execute_	normal_00	vo_ply_ply_gei_melee_execute_normal_00				omuk	philipp	use skill melee	Geisha	quietly	(sound) chokehold and stab a person		0		0				
vo_ply_ply_	gei_	melee_execute_	normal_01	vo_ply_ply_gei_melee_execute_normal_01				omuk	philipp	use skill melee	Geisha	quietly	(sound) chokehold and stab a person		0		0				
vo_ply_ply_	gei_	melee_execute_	normal_02	vo_ply_ply_gei_melee_execute_normal_02				omuk	philipp	use skill melee	Geisha	quietly	(sound) chokehold and stab a person		0		0				
vo_ply_ply_	gei_	melee_comment_	normal_00	vo_ply_ply_gei_melee_comment_normal_00				omuk		after skill melee	Geisha	stealthy	rare	A drop of blood …	5		0	A drop of blood…	YES	鲜血一滴…	
vo_ply_ply_	gei_	melee_comment_	normal_01	vo_ply_ply_gei_melee_comment_normal_01				omuk		after skill melee	Geisha	stealthy	rare	An elegant death …	4		0	An elegant death…	YES	优雅的死法…	
vo_ply_ply_	gei_	melee_comment_	tense_00	vo_ply_ply_gei_melee_comment_tense_00				omuk		after skill melee	Geisha	tense	rare	Hush.	1		0	…hush.	YES	安静	
vo_ply_ply_	gei_	melee_comment_	tense_01	vo_ply_ply_gei_melee_comment_tense_01				omuk		after skill melee	Geisha	tense	rare	Swift death.	2		0	Swift death.		瞬间死亡	
vo_ply_ply_	gei_	melee_comment_	dark_00	vo_ply_ply_gei_melee_comment_dark_00				omuk		after skill melee	Geisha	determined	rare	It is done …	4		0	It is done…	YES	结束了…	
vo_ply_ply_	gei_	knockout_select_	normal_00	vo_ply_ply_gei_knockout_select_normal_00				omuk	philipp	"sel skill knockout
switch from melee"	Geisha	stealthy		No blood.	2		0	No blood.		无须流血	
vo_ply_ply_	gei_	knockout_select_	normal_01	vo_ply_ply_gei_knockout_select_normal_01				omuk	philipp	"sel skill knockout
switch from melee"	Geisha	stealthy		No need to take a life.	6		0	No need to take a life.		无须取人性命	
vo_ply_ply_	gei_	knockout_select_	normal_02	vo_ply_ply_gei_knockout_select_normal_02				omuk	philipp	"sel skill knockout
switch from melee"	Geisha	stealthy		The mark must remain unharmed.	5		0	The mark must remain unharmed.		不能伤到猎物	
vo_ply_ply_	gei_	knockout_select_	tense_00	vo_ply_ply_gei_knockout_select_tense_00				omuk	philipp	"sel skill knockout
switch from melee"	Geisha	tense		No blood.	2		0	No blood.		无须流血	
vo_ply_ply_	gei_	knockout_select_	tense_01	vo_ply_ply_gei_knockout_select_tense_01				omuk	philipp	"sel skill knockout
switch from melee"	Geisha	tense		No death.	2		0	No death.		无须杀人	
vo_ply_ply_	gei_	knockout_select_	tense_02	vo_ply_ply_gei_knockout_select_tense_02				omuk	philipp	"sel skill knockout
switch from melee"	Geisha	tense		The mark must live.	4		0	The mark must live.		猎物必须是活的	
vo_ply_ply_	gei_	knockout_select_	dark_00	vo_ply_ply_gei_knockout_select_dark_00				omuk	philipp	"sel skill knockout
switch from melee"	Geisha	determined		We must do no harm.	5		0	We must do no harm.		不能伤人	
vo_ply_ply_	gei_	melee_execute_	normal_00	vo_ply_ply_gei_melee_execute_normal_00				omuk	philipp	use skill melee	Geisha	quietly	(sound) 3 quick, precice punches		0		0				
vo_ply_ply_	gei_	melee_execute_	normal_01	vo_ply_ply_gei_melee_execute_normal_01				omuk	philipp	use skill melee	Geisha	quietly	(sound) 3 quick, precice punches		0		0				
vo_ply_ply_	gei_	melee_execute_	normal_02	vo_ply_ply_gei_melee_execute_normal_02				omuk	philipp	use skill melee	Geisha	quietly	(sound) 3 quick, precice punches		0		0				
vo_ply_ply_	gei_	knockout_comment_	normal_00	vo_ply_ply_gei_knockout_comment_normal_00				omuk		after skill knockout	Geisha	stealthy	rare	The realm of dreams awaits.	5		0	The realm of dreams awaits.		梦中的世界在等着你	
vo_ply_ply_	gei_	knockout_comment_	normal_01	vo_ply_ply_gei_knockout_comment_normal_01				omuk		after skill knockout	Geisha	stealthy	rare	This one deserves a rest.	5		0	This one deserves a rest.		好好睡吧	
vo_ply_ply_	gei_	knockout_comment_	tense_00	vo_ply_ply_gei_knockout_comment_tense_00				omuk		after skill knockout	Geisha	tense	rare	Sleep now.	2		0	Sleep now.		睡吧	
vo_ply_ply_	gei_	knockout_comment_	dark_00	vo_ply_ply_gei_knockout_comment_dark_00				omuk		after skill knockout	Geisha	determined	rare	Let us move on.	4		0	Let us move on.		继续行动	
vo_ply_ply_	gei_	dropkill_execute_	normal_00	vo_ply_ply_gei_dropkill_execute_normal_00				omuk	philipp	use skill dropkill	Geisha	quietly	(sound) drop down attack		0		0				
vo_ply_ply_	gei_	dropkill_execute_	normal_01	vo_ply_ply_gei_dropkill_execute_normal_01				omuk	philipp	use skill dropkill	Geisha	quietly	(sound) drop down attack		0		0				
vo_ply_ply_	gei_	dropkill_execute_	normal_02	vo_ply_ply_gei_dropkill_execute_normal_02				omuk	philipp	use skill dropkill	Geisha	quietly	(sound) drop down attack		0		0				
vo_ply_ply_	gei_	dropkill_comment_	normal_00	vo_ply_ply_gei_dropkill_comment_normal_00				omuk		after skill dropkill	Geisha	stealthy	rare	Forgive my sudden intrusion.	4		0	Forgive my sudden intrusion.		抱歉，吓了一跳吧	
vo_ply_ply_	gei_	dropkill_comment_	tense_00	vo_ply_ply_gei_dropkill_comment_tense_00				omuk		after skill dropkill	Geisha	tense	rare	A simple exercise.	3		0	A simple exercise.		不过是练练手	
vo_ply_ply_	gei_	dropkill_comment_	dark_00	vo_ply_ply_gei_dropkill_comment_dark_00				omuk		after skill dropkill	Geisha	determined	rare	Onward.	1		0	Onward.		好了，继续前进	
vo_ply_ply_	gei_	disguise_comment_	normal_00	vo_ply_ply_gei_disguise_comment_normal_00				omuk		com skill disguise	Geisha	stealthy	rare	A change of clothes …	5		0	A change of clothes!	YES	换身衣服…	
vo_ply_ply_	gei_	disguise_comment_	normal_01	vo_ply_ply_gei_disguise_comment_normal_01				omuk		com skill disguise	Geisha	stealthy	rare	This will only take a moment …	7		0	This will only take a moment…	YES	麻烦稍等…	
vo_ply_ply_	gei_	disguise_comment_	normal_02	vo_ply_ply_gei_disguise_comment_normal_02				omuk		com skill disguise	Geisha	stealthy	rare	Hiding in plain sight …	5		0	Hiding in plain sight…	YES	光明正大地潜入…	
vo_ply_ply_	gei_	disguise_comment_	tense_00	vo_ply_ply_gei_disguise_comment_tense_00				omuk		com skill disguise	Geisha	tense	rare	Changing.	1		0	Changing.		更衣中…	
vo_ply_ply_	gei_	disguise_comment_	tense_01	vo_ply_ply_gei_disguise_comment_tense_01				omuk		com skill disguise	Geisha	tense	rare	A moment.	2		0	A moment!	YES	稍等	
vo_ply_ply_	gei_	disguise_comment_	tense_02	vo_ply_ply_gei_disguise_comment_tense_02				omuk		com skill disguise	Geisha	tense	rare	In plane sight.	3		0	In plain sight.	YES	就在眼皮子底下…	
vo_ply_ply_	gei_	disguise_comment_	dark_00	vo_ply_ply_gei_disguise_comment_dark_00				omuk		com skill disguise	Geisha	determined	rare	Done.	1		0	Done.		换好了	
vo_ply_ply_	gei_	disguise_command_none_	normal_00	vo_ply_ply_gei_disguise_command_none_normal_00				omuk	philipp	com skill disguise without disguise	Geisha	stealthy		First, I need a disguise.	5		0	First, I need a disguise.		首先，得找件衣服	
vo_ply_ply_	gei_	disguise_command_none_	normal_01	vo_ply_ply_gei_disguise_command_none_normal_01				omuk	philipp	com skill disguise without disguise	Geisha	stealthy		I cannot clothe myself with air.	6		0	I cannot clothe myself with air.		没有衣服穿可不行	
vo_ply_ply_	gei_	disguise_command_none_	normal_02	vo_ply_ply_gei_disguise_command_none_normal_02				omuk	philipp	com skill disguise without disguise	Geisha	stealthy		I do not have a disguise.	6		0	I do not have a disguise.		还没有伪装服	
vo_ply_ply_	gei_	disguise_command_none_	tense_00	vo_ply_ply_gei_disguise_command_none_tense_00				omuk	philipp	com skill disguise without disguise	Geisha	tense		I need a disguise.	4		0	I need a disguise.		需要伪装服	
vo_ply_ply_	gei_	disguise_command_none_	tense_01	vo_ply_ply_gei_disguise_command_none_tense_01				omuk	philipp	com skill disguise without disguise	Geisha	tense		I cannot without a disguise.	5		0	I cannot without a disguise.		没有伪装服可不行	
vo_ply_ply_	gei_	disguise_command_none_	tense_02	vo_ply_ply_gei_disguise_command_none_tense_02				omuk	philipp	com skill disguise without disguise	Geisha	tense		I have no disguise.	4		0	I have no disguise.		没有伪装服	
vo_ply_ply_	gei_	disguise_command_none_	dark_00	vo_ply_ply_gei_disguise_command_none_dark_00				omuk	philipp	com skill disguise without disguise	Geisha	determined		We must find a disguise.	5		0	We must find a disguise.		必须先找伪装服	
vo_ply_ply_	gei_	disguise_pickup_	normal_00	vo_ply_ply_gei_disguise_pickup_normal_00				omuk	philipp	pickup disguise	Geisha	stealthy		This will do nicely.	4		0	This will do nicely.		这件不错	
vo_ply_ply_	gei_	disguise_pickup_	normal_01	vo_ply_ply_gei_disguise_pickup_normal_01				omuk	philipp	pickup disguise	Geisha	stealthy		This looks like a good fit.	6		0	This looks like a good fit.		这件应该很合身	
vo_ply_ply_	gei_	disguise_pickup_	normal_02	vo_ply_ply_gei_disguise_pickup_normal_02				omuk	philipp	pickup disguise	Geisha	stealthy		I remember the last time I had one of these.	10		0	I remember the last time I had one of these.		这种衣服以前经常穿	
vo_ply_ply_	gei_	disguise_pickup_geisha_	normal_00	vo_ply_ply_gei_disguise_pickup_geisha_normal_00				omuk	philipp	pickup disguise	Geisha	stealthy	1 for temple	Ah, Hakama. I was never fond of those.	8		0	Ah, Hakama. I was never fond of those.		啊，是女袴，我向来不喜欢这种	
vo_ply_ply_	gei_	disguise_pickup_temple_	normal_00	vo_ply_ply_gei_disguise_pickup_temple_normal_00				omuk	philipp	pickup disguise	Geisha	stealthy	1 for geisha	What a finely crafted Kimono.	5		0	What a finely crafted Kimono.		这件和服真精致	
vo_ply_ply_	gei_	disguise_pickup_	tense_00	vo_ply_ply_gei_disguise_pickup_tense_00				omuk	philipp	pickup disguise	Geisha	tense		This will do fine.	4		0	This will do fine.		这件可以	
vo_ply_ply_	gei_	disguise_pickup_	tense_01	vo_ply_ply_gei_disguise_pickup_tense_01				omuk	philipp	pickup disguise	Geisha	tense		A good disguise.	3		0	A good disguise.		衣服不错	
vo_ply_ply_	gei_	disguise_pickup_	tense_02	vo_ply_ply_gei_disguise_pickup_tense_02				omuk	philipp	pickup disguise	Geisha	tense		This is what I need.	5		0	This is what I need.		找的就是这种	
vo_ply_ply_	gei_	disguise_pickup_	dark_00	vo_ply_ply_gei_disguise_pickup_dark_00				omuk	philipp	pickup disguise	Geisha	determined		I can help us with this.	6		0	I can help us with this.		这衣服能派上用场	
vo_ply_ply_	gei_	distract_select_	normal_00	vo_ply_ply_gei_distract_select_normal_00				omuk	philipp	sel skill distract	Geisha	stealthy		The gift of expression.	4		0	The gift of expression.		表达的才能	
vo_ply_ply_	gei_	distract_select_	normal_01	vo_ply_ply_gei_distract_select_normal_01				omuk	philipp	sel skill distract	Geisha	stealthy		My words will draw their eyes.	6		0	My words will draw their eyes.		我的妙语会让他们目不转睛	
vo_ply_ply_	gei_	distract_select_	normal_02	vo_ply_ply_gei_distract_select_normal_02				omuk	philipp	sel skill distract	Geisha	stealthy		The art of conversation.	4		0	The art of conversation.		对话的艺术	
vo_ply_ply_	gei_	distract_select_	tense_00	vo_ply_ply_gei_distract_select_tense_00				omuk	philipp	sel skill distract	Geisha	tense		Naturally.	1		0	Naturally.		天生我才	
vo_ply_ply_	gei_	distract_select_	tense_01	vo_ply_ply_gei_distract_select_tense_01				omuk	philipp	sel skill distract	Geisha	tense		My words will distract them.	5		0	My words will distract them.		让我的话语吸引他们的注意	
vo_ply_ply_	gei_	distract_select_	tense_02	vo_ply_ply_gei_distract_select_tense_02				omuk	philipp	sel skill distract	Geisha	tense		The art of distraction.	4		0	The art of distraction.		蛊惑的艺术	
vo_ply_ply_	gei_	distract_select_	dark_00	vo_ply_ply_gei_distract_select_dark_00				omuk	philipp	sel skill distract	Geisha	determined		I will draw their eyes.	5		0	I will draw their eyes.		我来吸引他们的注意	
vo_ply_ply_	gei_	distract_execute_	normal_00	vo_ply_ply_gei_distract_execute_normal_00				omuk	philipp	use skill distract 	Geisha	"charming
polite"	starts a conversation	Forgive me.	2		0	Forgive me…	YES	不好意思	
vo_ply_ply_	gei_	distract_execute_	normal_01	vo_ply_ply_gei_distract_execute_normal_01				omuk	philipp	use skill distract 	Geisha	"charming
polite"	starts a conversation	Apologies. 	2		0	Apologies. 		打扰一下	
vo_ply_ply_	gei_	distract_execute_	normal_02	vo_ply_ply_gei_distract_execute_normal_02				omuk	philipp	use skill distract 	Geisha	"charming
polite"	starts a conversation	My lord. 	3		0	My lord?	YES	呐，您好	
vo_ply_ply_	gei_	distract_continue_	normal_00	vo_ply_ply_gei_distract_continue_normal_00				omuk		use skill distract  cont.	Geisha	"charming
polite"	continues a conversation	A question if I may … 	7		0	A question, if I may… 	YES	可以问个问题吗？	
vo_ply_ply_	gei_	distract_continue_	normal_01	vo_ply_ply_gei_distract_continue_normal_01				omuk		use skill distract  cont.	Geisha	"charming
polite"	continues a conversation	I have a question …	5		0	I have a question?	YES	我想打听一下	
vo_ply_ply_	gei_	distract_continue_	normal_02	vo_ply_ply_gei_distract_continue_normal_02				omuk		use skill distract  cont.	Geisha	"charming
polite"	continues a conversation	I am embarrassed to ask, but …	7		0	I am embarrassed to ask, but…	YES	问这种事情真不好意思，不过…	
vo_ply_ply_	gei_	distract_during_	normal_00	vo_ply_ply_gei_distract_during_normal_00				omuk		during skill distract	Geisha	"charming
polite"	during a conversation	Oh, is that so  …	6		0	Oh, is that so…	YES	啊，这样啊…	
vo_ply_ply_	gei_	distract_during_	normal_01	vo_ply_ply_gei_distract_during_normal_01				omuk		during skill distract	Geisha	"charming
polite"	during a conversation	I did not know that  …	7		0	I did not know that!	YES	我真没听说呢…	
vo_ply_ply_	gei_	distract_during_	normal_02	vo_ply_ply_gei_distract_during_normal_02				omuk		during skill distract	Geisha	"charming
polite"	during a conversation	Another question, if I may  …	7		0	Another question, if I may…	YES	可以再问一下吗？	
vo_ply_ply_	gei_	distract_during_	normal_03	vo_ply_ply_gei_distract_during_normal_03				omuk		during skill distract	Geisha	"charming
polite"	during a conversation	Ah, that reminds me  …	6		0	Ah, that reminds me…	YES	啊，这么说来…	
vo_ply_ply_	gei_	distract_during_	normal_04	vo_ply_ply_gei_distract_during_normal_04				omuk		during skill distract	Geisha	"charming
polite"	during a conversation	May I ask another question ...	6		0	May I ask another question?	YES	我可以再打听下么？	
vo_ply_ply_	gei_	distract_during_	normal_05	vo_ply_ply_gei_distract_during_normal_05				omuk		during skill distract	Geisha	"charming
polite"	during a conversation	Please, tell me more …	5		0	Please tell me more…	YES	再给我讲讲…	
vo_ply_ply_	gei_	distract_during_	normal_06	vo_ply_ply_gei_distract_during_normal_06				omuk		during skill distract	Geisha	"charming
polite"	during a conversation	Please, continue …	3		0	Please, continue!	YES	咦，然后呢...？	
vo_ply_ply_	gei_	distract_end_	normal_00	vo_ply_ply_gei_distract_end_normal_00				omuk		stop skill distract	Geisha	"charming
polite"	end a conversation	My thanks. Farewell.	3		0	My thanks. Farewell!	YES	谢谢，再见	
vo_ply_ply_	gei_	distract_end_	normal_01	vo_ply_ply_gei_distract_end_normal_01				omuk		stop skill distract	Geisha	"charming
polite"	end a conversation	I thank you.	3		0	I thank you!	YES	谢谢了	
vo_ply_ply_	gei_	distract_end_	normal_02	vo_ply_ply_gei_distract_end_normal_02				omuk		stop skill distract	Geisha	"charming
polite"	end a conversation	You are most kind.	4		0	You are most kind!	YES	您真是好人	
vo_ply_ply_	gei_	blind_select_	normal_00	vo_ply_ply_gei_blind_select_normal_00				omuk	philipp	sel skill blind	Geisha	stealthy		A special powder.	3		0	A special powder.		特制粉末	
vo_ply_ply_	gei_	blind_select_	normal_01	vo_ply_ply_gei_blind_select_normal_01				omuk	philipp	sel skill blind	Geisha	stealthy		Perhaps the most elegant tool.	5		0	Perhaps the most elegant tool.		这或许是最优雅的道具了吧	
vo_ply_ply_	gei_	blind_select_	normal_02	vo_ply_ply_gei_blind_select_normal_02				omuk	philipp	sel skill blind	Geisha	stealthy		A remedy for watchful eyes.	5		0	A remedy for watchful eyes.		专治眼神好的	
vo_ply_ply_	gei_	blind_select_	tense_00	vo_ply_ply_gei_blind_select_tense_00				omuk	philipp	sel skill blind	Geisha	tense		Sneezing powder.	2		0	Sneezing powder.		喷嚏粉	
vo_ply_ply_	gei_	blind_select_	tense_01	vo_ply_ply_gei_blind_select_tense_01				omuk	philipp	sel skill blind	Geisha	tense		A useful tool.	3		0	A useful tool.		好用的道具	
vo_ply_ply_	gei_	blind_select_	tense_02	vo_ply_ply_gei_blind_select_tense_02				omuk	philipp	sel skill blind	Geisha	tense		They will briefly lose sight.	5		0	They will briefly lose sight.		可以让敌人暂时失明	
vo_ply_ply_	gei_	blind_select_	dark_00	vo_ply_ply_gei_blind_select_dark_00				omuk	philipp	sel skill blind	Geisha	determined		I will create an opportunity.	5		0	I will create an opportunity.		让我来创造时机	
vo_ply_ply_	gei_	blind_execute_	normal_00	vo_ply_ply_gei_blind_execute_normal_00				omuk	philipp	use skill blind	Geisha	quietly	(sound) throw a small vial		0		0				
vo_ply_ply_	gei_	blind_execute_	normal_01	vo_ply_ply_gei_blind_execute_normal_01				omuk	philipp	use skill blind	Geisha	quietly	(sound) drop down attack		0		0				
vo_ply_ply_	gei_	blind_execute_	normal_02	vo_ply_ply_gei_blind_execute_normal_02				omuk	philipp	use skill blind	Geisha	quietly	(sound) drop down attack		0		0				
vo_ply_ply_	gei_	blind_comment_	normal_00	vo_ply_ply_gei_blind_comment_normal_00				omuk		after skill blind	Geisha	stealthy	rare	It is only mildly irritating.	5		0	It is only mildly irritating.		稍微有点痒而已	
vo_ply_ply_	gei_	blind_comment_	normal_01	vo_ply_ply_gei_blind_comment_normal_01				omuk		after skill blind	Geisha	stealthy	rare	Wait for the reaction.	4		0	Wait for the reaction.		等等看效果	
vo_ply_ply_	gei_	blind_comment_	tense_00	vo_ply_ply_gei_blind_comment_tense_00				omuk		after skill blind	Geisha	tense	rare	Wait for the sneeze.	4		0	Wait for the sneeze!	YES	等他们打喷嚏	
vo_ply_ply_	gei_	blind_comment_	dark_00	vo_ply_ply_gei_blind_comment_dark_00				omuk		after skill blind	Geisha	determined	rare	Move swiftly.	2		0	Move swiftly.		快行动	
vo_ply_ply_	gei_	gun_select_	normal_00	vo_ply_ply_gei_gun_select_normal_00				omuk	philipp	sel skill gun	Geisha	stealthy		Not the most elegant solution.	5		0	Not the most elegant solution.		不是什么优雅的解决方法	
vo_ply_ply_	gei_	gun_select_	normal_01	vo_ply_ply_gei_gun_select_normal_01				omuk	philipp	sel skill gun	Geisha	stealthy		An unconventional tool.	3		0	An unconventional tool.		真是新奇的道具	
vo_ply_ply_	gei_	gun_select_	normal_02	vo_ply_ply_gei_gun_select_normal_02				omuk	philipp	sel skill gun	Geisha	stealthy		Death travels swiftly today.	4		0	Death travels swiftly today.		看来今天伤亡不会少	
vo_ply_ply_	gei_	gun_select_	tense_00	vo_ply_ply_gei_gun_select_tense_00				omuk	philipp	sel skill gun	Geisha	tense		An inelegant solution.	3		0	An inelegant solution.		这个可不优雅	
vo_ply_ply_	gei_	gun_select_	tense_01	vo_ply_ply_gei_gun_select_tense_01				omuk	philipp	sel skill gun	Geisha	tense		A crude instrument.	3		0	A crude instrument.		真是粗鲁的道具	
vo_ply_ply_	gei_	gun_select_	tense_02	vo_ply_ply_gei_gun_select_tense_02				omuk	philipp	sel skill gun	Geisha	tense		Desperate times!	2		0	Desperate times!		非常手段！	
vo_ply_ply_	gei_	gun_select_	dark_00	vo_ply_ply_gei_gun_select_dark_00				omuk	philipp	sel skill gun	Geisha	determined		We must use every advantage.	5		0	We must use every advantage.		要利用一切有利条件	
vo_ply_ply_	gei_	gun_comment_	normal_00	vo_ply_ply_gei_gun_comment_normal_00				omuk		com skill gun	Geisha	stealthy	"rare after shot
not after last shot"	Reloading.	1		0	Reloading.		重新装弹中	
vo_ply_ply_	gei_	gun_comment_	normal_01	vo_ply_ply_gei_gun_comment_normal_01				omuk		com skill gun	Geisha	stealthy	after loading last shot	My supplies dwindle.	3		0	My supplies dwindle.		补给已用光	
vo_ply_ply_	gei_	gun_comment_	tense_00	vo_ply_ply_gei_gun_comment_tense_00				omuk		after skill gun	Geisha	tense	"rare after shot
not after last shot"	Reloading!	1		0	Reloading!		重新装弹中！	
vo_ply_ply_	gei_	gun_comment_	tense_01	vo_ply_ply_gei_gun_comment_tense_01				omuk		after skill gun	Geisha	tense	after loading last shot	Down to my last.	4		0	Down to my last.		最后一发	
vo_ply_ply_	gei_	gun_comment_	dark_00	vo_ply_ply_gei_gun_comment_dark_00				omuk		after skill gun	Geisha	determined	"rare after shot
not after last shot"	Reloading!	1		0	Reloading!		重新装弹中！	
vo_ply_ply_	gei_	gun_comment_	dark_01	vo_ply_ply_gei_gun_comment_dark_01				omuk		after skill gun	Geisha	determined	after loading last shot	One shot remains.	3		0	One shot remains.		还剩一发	
vo_ply_ply_	gei_	ammo_pickup_execute_	normal_00	vo_ply_ply_gei_ammo_pickup_execute_normal_00				omuk	philipp	pickup ammo	Geisha	stealthy		How fortunate.	2		0	How fortunate.		真幸运	
vo_ply_ply_	gei_	ammo_pickup_execute_	normal_01	vo_ply_ply_gei_ammo_pickup_execute_normal_01				omuk	philipp	pickup ammo	Geisha	stealthy		It would be a shame to leave this here.	9		0	It would be a shame to leave this here.		放着不要就太可惜了	
vo_ply_ply_	gei_	ammo_pickup_execute_	normal_02	vo_ply_ply_gei_ammo_pickup_execute_normal_02				omuk	philipp	pickup ammo	Geisha	stealthy		Let us use it wisely.	5		0	Let us use it wisely.		好好利用这些补给	
vo_ply_ply_	gei_	ammo_pickup_execute_	tense_00	vo_ply_ply_gei_ammo_pickup_execute_tense_00				omuk	philipp	pickup ammo	Geisha	tense		I have found supplies.	4		0	I have found supplies.		发现补给	
vo_ply_ply_	gei_	ammo_pickup_execute_	tense_01	vo_ply_ply_gei_ammo_pickup_execute_tense_01				omuk	philipp	pickup ammo	Geisha	tense		We must use it wisely.	5		0	We must use it wisely.		必须要利用好	
vo_ply_ply_	gei_	ammo_pickup_execute_	tense_02	vo_ply_ply_gei_ammo_pickup_execute_tense_02				omuk	philipp	pickup ammo	Geisha	tense		Let us take this.	4		0	Let us take this.		我们就收下了	
vo_ply_ply_	gei_	ammo_pickup_execute_	dark_00	vo_ply_ply_gei_ammo_pickup_execute_dark_00				omuk	philipp	pickup ammo	Geisha	determined		We have need of this.	5		0	We have need of this.		这些用得着	
vo_ply_ply_	gei_	ammo_pickup_execute_	dark_01	vo_ply_ply_gei_ammo_pickup_execute_dark_01				omuk	philipp	pickup ammo	Geisha	determined		This will keep us alive.	5		0	This will keep us alive.		说不定能救我们一命	
vo_ply_ply_	gei_	heal_select_	normal_00	vo_ply_ply_gei_heal_select_normal_00				omuk	philipp	sel skill heal	Geisha	stealthy		Do we have injured?	4		0	Do we have injured?		谁受伤了吗？	
vo_ply_ply_	gei_	heal_select_	normal_01	vo_ply_ply_gei_heal_select_normal_01				omuk	philipp	sel skill heal	Geisha	stealthy		Let us treat our wounded.	5		0	Let us treat our wounded.		治疗一下伤者	
vo_ply_ply_	gei_	heal_select_	tense_00	vo_ply_ply_gei_heal_select_tense_00				omuk	philipp	sel skill heal	Geisha	tense		Is someone injured?	3		0	Is someone injured?		谁受伤了吗？	
vo_ply_ply_	gei_	heal_select_	tense_01	vo_ply_ply_gei_heal_select_tense_01				omuk	philipp	sel skill heal	Geisha	tense		We must treat our wounded.	5		0	We must treat our wounded.		伤者必须治疗	
vo_ply_ply_	gei_	heal_select_	dark_00	vo_ply_ply_gei_heal_select_dark_00				omuk	philipp	sel skill heal	Geisha	determined		No more will die here.	5		0	No more will die here.		不能再有人死在这里	
vo_ply_ply_	gei_	heal_execute_	normal_00	vo_ply_ply_gei_heal_execute_normal_00				omuk	philipp	use skill heal	Geisha	calm	(sound) treats wound		0		0				
vo_ply_ply_	gei_	heal_execute_	normal_01	vo_ply_ply_gei_heal_execute_normal_01				omuk	philipp	use skill heal	Geisha	calm	(sound) treats wound		0		0				
vo_ply_ply_	gei_	heal_execute_	normal_02	vo_ply_ply_gei_heal_execute_normal_02				omuk	philipp	use skill heal	Geisha	calm	(sound) treats wound		0		0				
vo_ply_ply_	gei_	heal_comment_	normal_00	vo_ply_ply_gei_heal_comment_normal_00				omuk		after skill heal	Geisha	stealthy	rare	Cuts and bruises, nothing more.	5		0	Cuts and bruises, nothing more.		不过是皮外伤	
vo_ply_ply_	gei_	heal_comment_	tense_00	vo_ply_ply_gei_heal_comment_tense_00				omuk		after skill heal	Geisha	tense	rare	The wounds are tended to.	5		0	The wounds are tended to.		伤口处理好了	
vo_ply_ply_	gei_	heal_comment_	dark_00	vo_ply_ply_gei_heal_comment_dark_00				omuk		after skill heal	Geisha	determined	rare	It will heal. Let us move on.	7		0	It will heal. Let us move on.		很快就好了，继续行动吧	
vo_ply_ply_	gei_	key_door_	normal_00	vo_ply_ply_gei_key_door_normal_00				omuk	philipp	can't open locked gate	Geisha	stealthy		This requires a key.	4		0	This requires a key.		须要钥匙	
vo_ply_ply_	gei_	key_door_	normal_01	vo_ply_ply_gei_key_door_normal_01				omuk	philipp	can't open locked gate	Geisha	stealthy		We will not get through without a key.	8		0	We will not get through without a key.		没有钥匙过不去的	
vo_ply_ply_	gei_	key_door_	normal_02	vo_ply_ply_gei_key_door_normal_02				omuk	philipp	can't open locked gate	Geisha	stealthy		Locked. Let us find the key.	6		0	Locked. Let us find the key.		上锁了，去找钥匙吧	
vo_ply_ply_	gei_	key_pickup_	normal_00	vo_ply_ply_gei_key_pickup_normal_00				omuk	philipp	pickup key	Geisha	stealthy		I will take this key.	5		0	I will take this key.		这把钥匙归我了	
vo_ply_ply_	gei_	key_pickup_	normal_01	vo_ply_ply_gei_key_pickup_normal_01				omuk	philipp	pickup key	Geisha	stealthy		This will open new paths for us.	7		0	This will open new paths for us.		这下可以开启新路了	
vo_ply_ply_	gei_	key_pickup_	normal_02	vo_ply_ply_gei_key_pickup_normal_02				omuk	philipp	pickup key	Geisha	stealthy		Let us find the lock to this key.	8		0	Let us find the lock to this key.		找找对应的锁吧	
