lvl,sec,voen,vojp,s,en,cn,jp
18,269,vocs_over_over_monastery2_seppuku_n23a,vocs_monastery2_seppuku_n23a_jp,WARRIOR,"Farewell, Hayato-san.",永别了，隼人兄。,さらば、隼人殿。
18,269,vocs_over_over_monastery2_seppuku_n24,vocs_monastery2_seppuku_n24_jp,TRAPPER,No! Mugen-sama!,不行！武士大哥!,駄目！お侍さん！
18,269,vocs_over_over_monastery2_seppuku_n25,vocs_monastery2_seppuku_n25_jp,ALCHEMIST,Yuki!,友希！,雪！
18,269,vocs_over_over_monastery2_seppuku_n26,vocs_monastery2_seppuku_n26_jp,TRAPPER,No …,不要……,駄目よ…。
18,269,vocs_over_over_monastery2_seppuku_n27,vocs_monastery2_seppuku_n27_jp,WARRIOR,Falling ill on a journey … my dreams go wandering … over withered fields.,旅途罹病……荒原驰骋……梦魂萦。,旅に病んで…夢は枯れ…野をかけめぐる。
18,269,vocs_over_over_monastery2_seppuku_n28,vocs_monastery2_seppuku_n28_jp,WARRIOR,… !,……!,…！
18,269,vocs_over_over_monastery2_seppuku_n29,vocs_monastery2_seppuku_n29_jp,TRAPPER,…,…,…
18,269,vocs_over_over_monastery2_seppuku_n30,vocs_monastery2_seppuku_n30_jp,GEISHA,Death has found him. Let us leave.,他已经去了。我们走吧。,死があなたを見つけたのね。行きましょう。
18,270,vocs_over_over_monastery2_leader1_n00,vocs_monastery2_leader1_n00_jp,GEISHA,We are not safe yet. Let us leave this place.,我们也还没脱离险境，赶紧离开这里。,まだ安全では無いわ。この場所をさりましょう。
18,271,vocs_over_over_monastery2_leader2_n00,vocs_monastery2_leader2_n00_jp,NINJA,Mugen … damn!,无限……混账！,武源…畜生！
18,271,vocs_over_over_monastery2_leader2_n01,vocs_monastery2_leader2_n01_jp,GEISHA,"Control your temper, Hayato-san. Focus.",冷静下来，隼人兄。该做的事还没做完。,…抑えて。隼人さん、今はやるべきことがあるわ。
18,272,vocs_over_over_monastery2_leader3_n00,vocs_monastery2_leader3_n00_jp,TRAPPER,M-Mugen-sama. H-he's ...,武士大哥。为-为什么……,お…お侍さん…。ど、どうして…。
18,272,vocs_over_over_monastery2_leader3_n01,vocs_monastery2_leader3_n01_jp,GEISHA,"Not now, Yuki-chan. There is no time for grief.",友希小妹，这样可不行。现在还不是悲伤的时候。,今はやめなさい、雪ちゃん。哀れんでいる時間は無いのよ。
18,273,vocs_over_over_monastery2_ninjato_n00,vocs_monastery2_ninjato_n00_jp,NINJA,Alive again. Good.,拿回来了，好！,生き返れ。いいだろう。
18,274,vo_hint_hint_monastery2_abuse2_n00,vo_monastery2_abuse2_n00_jp,CIVILIAN F,"Please, I beg you …",求求你，饶了我们……,お願い、許して…。
18,274,vo_hint_hint_monastery2_abuse2_n01,vo_monastery2_abuse2_n01_jp,ENEMY,"Quiet, woman!",闭嘴，女人！,だまれ、女。
18,274,vo_hint_hint_monastery2_abuse2_n02,vo_monastery2_abuse2_n02_jp,CIVILIAN F,Don't do this …,请住手……,やめてください。
18,274,vo_hint_hint_monastery2_abuse2_n03,vo_monastery2_abuse2_n03_jp,ENEMY,I said quiet!,我说了，闭嘴！,黙れと言っただろ。
18,274,vo_hint_hint_monastery2_abuse2_n04,vo_monastery2_abuse2_n04_jp,CIVILIAN F,We did nothing …,我们什么都没做啊……,何もしてないじゃありませんか…。
18,274,vo_hint_hint_monastery2_abuse2_n05,vo_monastery2_abuse2_n05_jp,ENEMY,"You are mine, woman. Now kneel!",你归我了，女人，跪下！,お前は俺のものだ、女。ひざまずけ！
18,274,vo_hint_hint_monastery2_abuse2_n06,vo_monastery2_abuse2_n06_jp,CIVILIAN F,I … I won't …,我……我不……,い…いやです…。
18,274,vo_hint_hint_monastery2_abuse2_n07,vo_monastery2_abuse2_n07_jp,ENEMY,Silence! Kneel beside the others.,闭嘴！跪在她们旁边。,黙れ！ひざまずけ。
18,275,vo_hint_hint_monastery2_abuse3_n00,vo_monastery2_abuse3_n00_jp,CIVILIAN M,"Please, I beg you …",求求你，饶了我们……,どうか許してください…。
18,275,vo_hint_hint_monastery2_abuse3_n01,vo_monastery2_abuse3_n01_jp,CIVILIAN F,Demon …,魔鬼……,悪魔…。
18,275,vo_hint_hint_monastery2_abuse3_n02,vo_monastery2_abuse3_n02_jp,CIVILIAN F,… you killed them.,……你杀了他们。,…あんたが殺した。
18,275,vo_hint_hint_monastery2_abuse3_n03,vo_monastery2_abuse3_n03_jp,ENEMY,All done …,完事儿……,終わりだ…。
18,276,vocs_over_over_monastery2_debriefing_n00,vocs_monastery2_debriefing_n00_jp,GEISHA,We have made it.,大家都逃出来了。,皆抜け出せたわね。
18,276,vocs_over_over_monastery2_debriefing_n01,vocs_monastery2_debriefing_n01_jp,NINJA,… not all of us.,……少一个人。,…皆ではない。
18,276,vocs_over_over_monastery2_debriefing_n02,vocs_monastery2_debriefing_n02_jp,TRAPPER,He's still up there …,他还在那……,あの方はまだ…。
18,276,vocs_over_over_monastery2_debriefing_n03,vocs_monastery2_debriefing_n03_jp,ALCHEMIST,"Hush, Yuki-chan. There is nothing we could have done.",嘘，友希姑娘。我们已经尽力了。,しっ、雪ちゃん。もう何もできることは無いんじゃよ。
18,276,vocs_over_over_monastery2_debriefing_n04,vocs_monastery2_debriefing_n04_jp,NINJA,What now?,接下来...怎么办？,それで、次は？
18,276,vocs_over_over_monastery2_debriefing_n05,vocs_monastery2_debriefing_n05_jp,GEISHA,"We must wait until an opportunity presents itself. It will give us time to recover our strength. For now, I suggest we leave this awful place.",我们需要时间来恢复力量，同时等待机会。现在，先离开这个残酷的地方吧。,好機が訪れるのを待つべきだわ。時間が強さを取り戻してくれる。今は、この残酷な場所から離れましょう。
