lvl,sec,voen,vojp,s,en,cn,jp
1,122,vo_hint_hint_firstcastle_hold_n02,vo_firstcastle_hold_n02_jp,OFFICER,Let no one through!,一个都不能放进来!,誰も入れるな。
1,122,vo_hint_hint_firstcastle_hold_n03,vo_firstcastle_hold_n03_jp,OFFICER,We will hold the gate!,一定要守住大门!,門を守るんだ！
1,122,vo_hint_hint_firstcastle_hold_n04,vo_firstcastle_hold_n04_jp,OFFICER,They will not get past us!,没人能过我们这关！,ここは通さんぞ！
1,123,vo_hint_hint_firstcastle_surprise_n00,vo_firstcastle_surprise_n00_jp,OFFICER,What the … ?!,什么……?!,なんだ…？！
1,124,vocs_over_over_firstcastle_plan3_n00,vocs_firstcastle_plan3_n00_jp,WARRIOR,There!,接招！,ぬんっ！
1,124,vocs_over_over_firstcastle_plan3_n01,vocs_firstcastle_plan3_n01_jp,NINJA,Now it's up to the old man.,该老头出马了。,任せたぞ、爺さん
1,124,vocs_over_over_firstcastle_plan3_n02,vocs_firstcastle_plan3_n02_jp,ALCHEMIST,"Hehe, that was a delight to watch! Now, let me fulfil my end of the bargain.",呵呵，你们表现得不错！现在轮到我了。,むっへっへ。良い余興じゃった！それじゃあ仕上げといくかの。
1,125,vocs_over_over_firstcastle_fail_n00,vocs_firstcastle_fail_n00_jp,ALCHEMIST,Hmm … unfortunate.,嗯……真是可惜。,うむ？…酒が回ったかのぉ？へっへっへっへ。
1,125,vocs_over_over_firstcastle_fail_n01,vocs_firstcastle_fail_n01_jp,NINJA,"Watch it, old man! Not like we have many of those!",小心点，老头! 总共也没几个桶可以用！,おい、爺さん！ふざけてる場合じゃない！
1,125,vocs_over_over_firstcastle_fail_n02,vocs_firstcastle_fail_n02_jp,ALCHEMIST,"Hehe, do not worry, boy! It will all work out in the end.",呵呵，别担心，年轻人! 车到山前必有路。,へっへ！大丈夫じゃ。次は外さんよ。
1,126,vocs_over_over_firstcastle_debriefing_n00,vocs_firstcastle_debriefing_n00_jp,WARRIOR,"This is a glorious day! The Shogun will be victorious, and the war will finally end! We have accomplished much!",今日之战辉煌无比，将军必将取胜，战争终将结束。,我が主君の勝利なり！ついに戦乱は終結を迎える！
1,126,vocs_over_over_firstcastle_debriefing_n01,vocs_firstcastle_debriefing_n01_jp,NINJA,Agreed. Just don't expect me to split my pay with you.,同意，但我的佣金是不会分给你的。,やったな。だが、分け前はあんたにはやらないぜ。
1,126,vocs_over_over_firstcastle_debriefing_n02,vocs_firstcastle_debriefing_n02_jp,WARRIOR,"Hah, but I do expect you to pay for sake when this is over. Stay safe, Hayato-san! I must re-join the battle. For the Shogun!",哈哈，但是等战争结束后你能请我喝顿酒吧。保重，隼人兄！我必须回战场了。为了将军！,ぬはは！構わん。だが全てが終わったら盃の一杯でも交わそうではないか。達者でな、隼人殿。拙者は戦いに戻る。いざ、上様のため！
1,126,vocs_over_over_firstcastle_debriefing_n03,vocs_firstcastle_debriefing_n03_jp,NINJA,"Teh, samurai. Always eager to get killed.",果然，这帮武士总是这么拼命。,やはり、侍は死にたがりだな。
1,126,vocs_over_over_firstcastle_debriefing_n04,vocs_firstcastle_debriefing_n04_jp,ALCHEMIST,"Ah, history has been written today! The dawn of a new era. I didn't think I'd life to see it, hehe …",啊，今日必将载入史册！新时代即将到来。我本来以为这辈子看不到了，呵呵呵……,へっへ。歴史が変わる瞬間に立ち会えるとは！長生きをするもんじゃのう！
1,126,vocs_over_over_firstcastle_debriefing_n05,vocs_firstcastle_debriefing_n05_jp,SAMURAI,New orders from Lord Yabu. We are to attack the north towers. Aim the cannons.,薮大名下了新命令，要我们攻击北塔楼。火炮瞄准！,伝令、伝令！大名藪様から北の塔を攻撃せよとのこと！
1,126,vocs_over_over_firstcastle_debriefing_n06,vocs_firstcastle_debriefing_n06_jp,OFFICER,W-wait … don't we have a man up there?,等一下……上面不是还有自己人吗？,お、お待ち下さい…そこは人がまだいるのでは？
1,126,vocs_over_over_firstcastle_debriefing_n07,vocs_firstcastle_debriefing_n07_jp,SAMURAI,How dare you question an order? The cannons! Now!,你竟敢质疑命令？火炮立即准备！,命令が聞けないというのか？今すぐ大砲を用意せよ！
1,126,vocs_over_over_firstcastle_debriefing_n08,vocs_firstcastle_debriefing_n08_jp,OFFICER,"Y-yes, of course!",是-是，遵命！,は、はい、すぐに！
1,126,vocs_over_over_firstcastle_debriefing_n09,vocs_firstcastle_debriefing_n09_jp,SAMURAI,Fire!,开炮！,撃て！
1,126,vocs_over_over_firstcastle_debriefing_n10,vocs_firstcastle_debriefing_n10_jp,ALCHEMIST,Fools! What are they doing?!,蠢货！他们什么意思？！,んぉ！？何を考えておる？！
1,126,vocs_over_over_firstcastle_debriefing_n11,vocs_firstcastle_debriefing_n11_jp,ALCHEMIST,Aaah!,哇啊啊！,ぬわーーーーっっ！！
