2,3,9									
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN
vo_eny_eny_	samurai_00_	investigate_accident_stop_00	vo_eny_eny_samurai_00_investigate_accident_stop_00	omuk	hambo	Samurai	dismissive	stops investigating accident	後で調査を再開する。
vo_eny_eny_	samurai_00_	investigate_accident_stop_01	vo_eny_eny_samurai_00_investigate_accident_stop_01	omuk	hambo	Samurai	dismissive	stops investigating accident	ふん、因果応報か。
vo_eny_eny_	samurai_00_	investigate_accident_stop_02	vo_eny_eny_samurai_00_investigate_accident_stop_02	omuk	hambo	Samurai	dismissive	stops investigating accident	犯人は見つけてやる。
vo_eny_eny_	samurai_00_	investigate_accident_stop_03	vo_eny_eny_samurai_00_investigate_accident_stop_03	omuk	hambo	Samurai	dismissive	stops investigating accident	運が悪かったのか。
vo_eny_eny_	samurai_00_	investigate_accident_stop_04	vo_eny_eny_samurai_00_investigate_accident_stop_04	omuk	hambo	Samurai	dismissive	stops investigating accident	今更結果は変わらん。
vo_eny_eny_	samurai_00_	investigate_bush_00	vo_eny_eny_samurai_00_investigate_bush_00	omuk	hambo	Samurai	agressive	searches bushes for player characters	茂みに隠れてるのか？
vo_eny_eny_	samurai_00_	investigate_bush_01	vo_eny_eny_samurai_00_investigate_bush_01	omuk	hambo	Samurai	agressive	searches bushes for player characters	拙者からは逃げられんぞ。
vo_eny_eny_	samurai_00_	investigate_bush_02	vo_eny_eny_samurai_00_investigate_bush_02	omuk	hambo	Samurai	agressive	searches bushes for player characters	拙者は騙されんぞ。
vo_eny_eny_	samurai_00_	investigate_bush_03	vo_eny_eny_samurai_00_investigate_bush_03	omuk	hambo	Samurai	agressive	searches bushes for player characters	ふん、藪の中を這ってると？
vo_eny_eny_	samurai_00_	investigate_bush_04	vo_eny_eny_samurai_00_investigate_bush_04	omuk	hambo	Samurai	agressive	searches bushes for player characters	茂みなどで拙者の目は騙せん。
vo_eny_eny_	samurai_00_	investigate_door_00	vo_eny_eny_samurai_00_investigate_door_00	omuk	hambo	Samurai	agressive	follows player character inside buildings	そこから引きずり出してみせよう。
vo_eny_eny_	samurai_00_	investigate_door_01	vo_eny_eny_samurai_00_investigate_door_01	omuk	hambo	Samurai	agressive	follows player character inside buildings	中にいるのは分かっている！
vo_eny_eny_	samurai_00_	investigate_door_02	vo_eny_eny_samurai_00_investigate_door_02	omuk	hambo	Samurai	agressive	follows player character inside buildings	中に逃げても無駄というものよ！
vo_eny_eny_	samurai_00_	investigate_door_03	vo_eny_eny_samurai_00_investigate_door_03	omuk	hambo	Samurai	agressive	follows player character inside buildings	いいだろう。そこが貴様の墓場だ。
vo_eny_eny_	samurai_00_	investigate_end_00	vo_eny_eny_samurai_00_investigate_end_00	omuk	hambo	Samurai	a bit disappointed	"stops investigating area
(same as squad solo)"	誰もいないな。
vo_eny_eny_	samurai_00_	investigate_end_01	vo_eny_eny_samurai_00_investigate_end_01	omuk	hambo	Samurai	a bit disappointed	"stops investigating area
(same as squad solo)"	いないようだ。
vo_eny_eny_	samurai_00_	investigate_end_02	vo_eny_eny_samurai_00_investigate_end_02	omuk	hambo	Samurai	a bit disappointed	"stops investigating area
(same as squad solo)"	何もない。
vo_eny_eny_	samurai_00_	investigate_end_03	vo_eny_eny_samurai_00_investigate_end_03	omuk	hambo	Samurai	a bit disappointed	"stops investigating area
(same as squad solo)"	逃げたに違いない。
vo_eny_eny_	samurai_00_	investigate_end_04	vo_eny_eny_samurai_00_investigate_end_04	omuk	hambo	Samurai	a bit disappointed	"stops investigating area
(same as squad solo)"	蹴散らしたか。
vo_eny_eny_	samurai_00_	investigate_end_05	vo_eny_eny_samurai_00_investigate_end_05	omuk	hambo	Samurai	a bit disappointed	"stops investigating area
(same as squad solo)"	誰もおらん。
vo_eny_eny_	samurai_00_	investigate_missing_00	vo_eny_eny_samurai_00_investigate_missing_00	omuk		Samurai	annoyed	searches the area for missing friend	どこだ？
vo_eny_eny_	samurai_00_	investigate_missing_01	vo_eny_eny_samurai_00_investigate_missing_01	omuk		Samurai	annoyed	searches the area for missing friend	どこかに隠れてるのか？
vo_eny_eny_	samurai_00_	investigate_missing_02	vo_eny_eny_samurai_00_investigate_missing_02	omuk		Samurai	annoyed	searches the area for missing friend	そこにいるのか？
vo_eny_eny_	samurai_00_	investigate_missing_03	vo_eny_eny_samurai_00_investigate_missing_03	omuk		Samurai	annoyed	searches the area for missing friend	冗談はほどほどにするのだ！
vo_eny_eny_	samurai_00_	investigate_missing_04	vo_eny_eny_samurai_00_investigate_missing_04	omuk		Samurai	annoyed	searches the area for missing friend	どこにおる？返事をするのだ！
vo_eny_eny_	samurai_00_	investigate_missing_05	vo_eny_eny_samurai_00_investigate_missing_05	omuk		Samurai	annoyed	searches the area for missing friend	聞こえるか？
vo_eny_eny_	samurai_00_	investigate_start_00	vo_eny_eny_samurai_00_investigate_start_00	omuk	hambo	Samurai	tense	"starts investigating area
(same as squad solo)"	どこにおる？
vo_eny_eny_	samurai_00_	investigate_start_01	vo_eny_eny_samurai_00_investigate_start_01	omuk	hambo	Samurai	tense	"starts investigating area
(same as squad solo)"	そこにいるのは分かっておる！
vo_eny_eny_	samurai_00_	investigate_start_02	vo_eny_eny_samurai_00_investigate_start_02	omuk	hambo	Samurai	tense	"starts investigating area
(same as squad solo)"	見つけてやるからな！
vo_eny_eny_	samurai_00_	investigate_start_03	vo_eny_eny_samurai_00_investigate_start_03	omuk	hambo	Samurai	tense	"starts investigating area
(same as squad solo)"	出てこんか！
vo_eny_eny_	samurai_00_	investigate_start_04	vo_eny_eny_samurai_00_investigate_start_04	omuk	hambo	Samurai	tense	"starts investigating area
(same as squad solo)"	姿を見せろ！
vo_eny_eny_	samurai_00_	investigate_too_long_00	vo_eny_eny_samurai_00_investigate_too_long_00	omuk	hambo	Samurai	dismissive	hears noise, but getting there is too complicated	歩いていくほどのことではないわい。
vo_eny_eny_	samurai_00_	investigate_too_long_01	vo_eny_eny_samurai_00_investigate_too_long_01	omuk	hambo	Samurai	dismissive	hears noise, but getting there is too complicated	遠すぎるな。
vo_eny_eny_	samurai_00_	investigate_too_long_02	vo_eny_eny_samurai_00_investigate_too_long_02	omuk	hambo	Samurai	dismissive	hears noise, but getting there is too complicated	時間の無駄だ。
vo_eny_eny_	samurai_00_	investigate_unreachable_00	vo_eny_eny_samurai_00_investigate_unreachable_00	omuk	hambo	Samurai	suspicious	wants to investigate spot, but can't get there	ふん、届かんぞ。
vo_eny_eny_	samurai_00_	investigate_unreachable_01	vo_eny_eny_samurai_00_investigate_unreachable_01	omuk	hambo	Samurai	suspicious	wants to investigate spot, but can't get there	道がないようだな。
vo_eny_eny_	samurai_00_	investigate_unreachable_02	vo_eny_eny_samurai_00_investigate_unreachable_02	omuk	hambo	Samurai	suspicious	wants to investigate spot, but can't get there	面倒だ。
vo_eny_eny_	samurai_00_	knockout_scream_00	vo_eny_eny_samurai_00_knockout_scream_00	omuk	hambo	Samurai	stunned	(sound) gets knocked out	
vo_eny_eny_	samurai_00_	knockout_scream_01	vo_eny_eny_samurai_00_knockout_scream_01	omuk	hambo	Samurai	stunned	(sound) gets knocked out	
vo_eny_eny_	samurai_00_	knockout_scream_02	vo_eny_eny_samurai_00_knockout_scream_02	omuk	hambo	Samurai	stunned	(sound) gets knocked out	
vo_eny_eny_	samurai_00_	knockout_scream_03	vo_eny_eny_samurai_00_knockout_scream_03	omuk	hambo	Samurai	stunned	(sound) gets knocked out	
vo_eny_eny_	samurai_00_	knockout_scream_04	vo_eny_eny_samurai_00_knockout_scream_04	omuk	hambo	Samurai	stunned	(sound) gets knocked out	
vo_eny_eny_	samurai_00_	laugh_evil_00	vo_eny_eny_samurai_00_laugh_evil_00	omuk		Samurai		(sound) dark laugh	
vo_eny_eny_	samurai_00_	laugh_good_00	vo_eny_eny_samurai_00_laugh_good_00	omuk		Samurai		(sound) humorous laugh	
vo_eny_eny_	samurai_00_	make_toast_00	vo_eny_eny_samurai_00_make_toast_00	omuk		Samurai		(sound) makes a toast	
vo_eny_eny_	samurai_00_	officer_alert_00	vo_eny_eny_samurai_00_officer_alert_00	omuk		Samurai	commanding	instructs other guards to stay alert	警戒を怠るな。暗殺者がのさばっておる。
vo_eny_eny_	samurai_00_	officer_alert_01	vo_eny_eny_samurai_00_officer_alert_01	omuk		Samurai	commanding	instructs other guards to stay alert	敵はまだ近くにいるぞ。気を付けろ。
vo_eny_eny_	samurai_00_	officer_alert_02	vo_eny_eny_samurai_00_officer_alert_02	omuk		Samurai	commanding	instructs other guards to stay alert	騙されるな。敵はまだいるぞ。
vo_eny_eny_	samurai_00_	officer_alert_03	vo_eny_eny_samurai_00_officer_alert_03	omuk		Samurai	commanding	instructs other guards to stay alert	闇に気を付けろ。敵が潜んでいるかもしれん。
vo_eny_eny_	samurai_00_	officer_alert_04	vo_eny_eny_samurai_00_officer_alert_04	omuk		Samurai	commanding	instructs other guards to stay alert	組で行動だ。バラバラになるな。
vo_eny_eny_	samurai_00_	officer_alert_05	vo_eny_eny_samurai_00_officer_alert_05	omuk		Samurai	commanding	instructs other guards to stay alert	敵は弱みに付け込んでくる。死を見せてやれ。
vo_eny_eny_	samurai_00_	officer_alert_06	vo_eny_eny_samurai_00_officer_alert_06	omuk		Samurai	commanding	instructs other guards to stay alert	見つけ次第攻撃だ。情けは無用。
vo_eny_eny_	samurai_00_	officer_alert_07	vo_eny_eny_samurai_00_officer_alert_07	omuk		Samurai	commanding	instructs other guards to stay alert	ひるむんじゃないぞ。
vo_eny_eny_	samurai_00_	officer_alert_08	vo_eny_eny_samurai_00_officer_alert_08	omuk		Samurai	commanding	instructs other guards to stay alert	恐怖を教えてやれ。草の根を分けても探し出せ。
vo_eny_eny_	samurai_00_	pickup_object_00	vo_eny_eny_samurai_00_pickup_object_00	omuk		Samurai		(sound) pickup heavy object	
vo_eny_eny_	samurai_00_	regain_consciousness_00	vo_eny_eny_samurai_00_regain_consciousness_00	omuk	hambo	Samurai	angry	knocked out, wakes up	チクショウ…。
vo_eny_eny_	samurai_00_	regain_consciousness_01	vo_eny_eny_samurai_00_regain_consciousness_01	omuk	hambo	Samurai	headache	knocked out, wakes up	ふん、何とも…ないわい…。
vo_eny_eny_	samurai_00_	regain_consciousness_02	vo_eny_eny_samurai_00_regain_consciousness_02	omuk	hambo	Samurai	angry	knocked out, wakes up	恥をかかされた…
vo_eny_eny_	samurai_00_	regain_consciousness_03	vo_eny_eny_samurai_00_regain_consciousness_03	omuk	hambo	Samurai	headache	knocked out, wakes up	卑怯者…め…
vo_eny_eny_	samurai_00_	regain_consciousness_04	vo_eny_eny_samurai_00_regain_consciousness_04	omuk	hambo	Samurai	angry	knocked out, wakes up	やられ…た…。
vo_eny_eny_	samurai_00_	regain_consciousness_05	vo_eny_eny_samurai_00_regain_consciousness_05	omuk	hambo	Samurai	angry	knocked out, wakes up	して…やられ…た…。
vo_eny_eny_	samurai_00_	regain_consciousness_06	vo_eny_eny_samurai_00_regain_consciousness_06	omuk	hambo	Samurai	angry	knocked out, wakes up	ただでは…おかん…。
vo_eny_eny_	samurai_00_	see_flying_body_00	vo_eny_eny_samurai_00_see_flying_body_00	omuk	hambo	Samurai	startled	sees corpse that's thrown into his view by player	なんと？！
vo_eny_eny_	samurai_00_	see_flying_body_01	vo_eny_eny_samurai_00_see_flying_body_01	omuk	hambo	Samurai	startled	sees corpse that's thrown into his view by player	鬼めが！
vo_eny_eny_	samurai_00_	see_flying_body_02	vo_eny_eny_samurai_00_see_flying_body_02	omuk	hambo	Samurai	startled	sees corpse that's thrown into his view by player	仁義のない人殺しよ！
vo_eny_eny_	samurai_00_	see_flying_object_00	vo_eny_eny_samurai_00_see_flying_object_00	omuk	hambo	Samurai	annoyed	sees object that's thrown into his view by player	何だ？
vo_eny_eny_	samurai_00_	see_flying_object_01	vo_eny_eny_samurai_00_see_flying_object_01	omuk	hambo	Samurai	annoyed	sees object that's thrown into his view by player	誰の仕業だ？
vo_eny_eny_	samurai_00_	see_flying_object_02	vo_eny_eny_samurai_00_see_flying_object_02	omuk	hambo	Samurai	annoyed	sees object that's thrown into his view by player	なんと！そんな馬鹿な！
vo_eny_eny_	samurai_00_	see_something_00	vo_eny_eny_samurai_00_see_something_00	omuk	hambo	Samurai	suspicious	sees something strange	何だ？
vo_eny_eny_	samurai_00_	see_something_01	vo_eny_eny_samurai_00_see_something_01	omuk	hambo	Samurai	suspicious	sees something strange	うん？
vo_eny_eny_	samurai_00_	see_something_02	vo_eny_eny_samurai_00_see_something_02	omuk	hambo	Samurai	suspicious	sees something strange	あれは何だ？
vo_eny_eny_	samurai_00_	see_something_03	vo_eny_eny_samurai_00_see_something_03	omuk	hambo	Samurai	suspicious	sees something strange	何か見えるぞ。
vo_eny_eny_	samurai_00_	see_something_04	vo_eny_eny_samurai_00_see_something_04	omuk	hambo	Samurai	suspicious	sees something strange	ふ～む…。
vo_eny_eny_	samurai_00_	snore_00	vo_eny_eny_samurai_00_snore_00	omuk		Samurai		(sound) snore	
vo_eny_eny_	samurai_00_	squad_investigate_end_00	vo_eny_eny_samurai_00_squad_investigate_end_00	omuk	hambo	Samurai	commanding	squad leader stops investigation	何も見つからん。任務に戻れ。
vo_eny_eny_	samurai_00_	squad_investigate_end_01	vo_eny_eny_samurai_00_squad_investigate_end_01	omuk	hambo	Samurai	commanding	squad leader stops investigation	敵は去った。任務に戻れ。
vo_eny_eny_	samurai_00_	squad_investigate_end_02	vo_eny_eny_samurai_00_squad_investigate_end_02	omuk	hambo	Samurai	commanding	squad leader stops investigation	ここには誰もおらぬ。任務に戻れ。
vo_eny_eny_	samurai_00_	squad_investigate_end_03	vo_eny_eny_samurai_00_squad_investigate_end_03	omuk	hambo	Samurai	commanding	squad leader stops investigation	捜索中止。持ち場に戻れ。
vo_eny_eny_	samurai_00_	squad_investigate_end_04	vo_eny_eny_samurai_00_squad_investigate_end_04	omuk	hambo	Samurai	commanding	squad leader stops investigation	危険は去った。持ち場に戻れ。
vo_eny_eny_	samurai_00_	squad_investigate_start_00	vo_eny_eny_samurai_00_squad_investigate_start_00	omuk	hambo	Samurai	commanding	squad leader starts investigation	ここ一帯を捜索しろ！
vo_eny_eny_	samurai_00_	squad_investigate_start_01	vo_eny_eny_samurai_00_squad_investigate_start_01	omuk	hambo	Samurai	commanding	squad leader starts investigation	見つけ次第攻撃しろ。
vo_eny_eny_	samurai_00_	squad_investigate_start_02	vo_eny_eny_samurai_00_squad_investigate_start_02	omuk	hambo	Samurai	commanding	squad leader starts investigation	敵はまだいるかもしれん！
vo_eny_eny_	samurai_00_	squad_investigate_start_03	vo_eny_eny_samurai_00_squad_investigate_start_03	omuk	hambo	Samurai	commanding	squad leader starts investigation	くまなく探せ！
vo_eny_eny_	samurai_00_	squad_investigate_start_04	vo_eny_eny_samurai_00_squad_investigate_start_04	omuk	hambo	Samurai	commanding	squad leader starts investigation	情けは無用だ。
vo_eny_eny_	samurai_00_	squad_investigate_talk_00	vo_eny_eny_samurai_00_squad_investigate_talk_00	omuk	hambo	Samurai	tense	squad serches the area, commenting on things	ここには何もないぞ！
vo_eny_eny_	samurai_00_	squad_investigate_talk_01	vo_eny_eny_samurai_00_squad_investigate_talk_01	omuk	hambo	Samurai	tense	squad serches the area, commenting on things	どこに行ったんだ？
vo_eny_eny_	samurai_00_	squad_investigate_talk_02	vo_eny_eny_samurai_00_squad_investigate_talk_02	omuk	hambo	Samurai	commanding	squad serches the area, commenting on things	油断するな。
vo_eny_eny_	samurai_00_	squad_investigate_talk_03	vo_eny_eny_samurai_00_squad_investigate_talk_03	omuk	hambo	Samurai	focussed	squad serches the area, commenting on things	足跡か？
vo_eny_eny_	samurai_00_	squad_investigate_talk_04	vo_eny_eny_samurai_00_squad_investigate_talk_04	omuk	hambo	Samurai	annoyed	squad serches the area, commenting on things	これは足跡か…？違うな。
vo_eny_eny_	samurai_00_	squad_investigate_talk_05	vo_eny_eny_samurai_00_squad_investigate_talk_05	omuk	hambo	Samurai	tense	squad serches the area, commenting on things	奴らを見かけたか？
vo_eny_eny_	samurai_00_	squad_investigate_talk_06	vo_eny_eny_samurai_00_squad_investigate_talk_06	omuk	hambo	Samurai	annoyed	squad serches the area, commenting on things	消えてしまったわけではあるまい。
vo_eny_eny_	samurai_00_	squad_investigate_talk_07	vo_eny_eny_samurai_00_squad_investigate_talk_07	omuk	hambo	Samurai	annoyed	squad serches the area, commenting on things	幽霊ではないのだぞ！
vo_eny_eny_	samurai_00_	squad_investigate_talk_08	vo_eny_eny_samurai_00_squad_investigate_talk_08	omuk	hambo	Samurai	focussed	squad serches the area, commenting on things	ふむ、何を探せばいいのだ？
vo_eny_eny_	samurai_00_	squad_investigate_talk_09	vo_eny_eny_samurai_00_squad_investigate_talk_09	omuk	hambo	Samurai	focussed	squad serches the area, commenting on things	本当に何者かを見たのか？
vo_eny_eny_	samurai_00_	stun_end_00	vo_eny_eny_samurai_00_stun_end_00	omuk		Samurai	enraged	stands up after stun	敵は銃を持っておる！卑怯者め！
vo_eny_eny_	samurai_00_	stun_end_01	vo_eny_eny_samurai_00_stun_end_01	omuk		Samurai	enraged	stands up after stun	闇討ちだ！
vo_eny_eny_	samurai_00_	stun_end_02	vo_eny_eny_samurai_00_stun_end_02	omuk		Samurai	enraged	stands up after stun	拙者を撃つなど…その首掻っ切らせてもらう！
vo_eny_eny_	samurai_00_	stun_end_03	vo_eny_eny_samurai_00_stun_end_03	omuk		Samurai	enraged	stands up after stun	そんなもので拙者を仕留められると思ったか！
vo_eny_eny_	samurai_00_	stun_end_04	vo_eny_eny_samurai_00_stun_end_04	omuk		Samurai	enraged	stands up after stun	暗殺者…！
vo_eny_eny_	samurai_00_	stun_scream_00	vo_eny_eny_samurai_00_stun_scream_00	omuk		Samurai	surprised	(sound) receives a stunning blow, grunts and drops to his knees	
vo_eny_eny_	samurai_00_	stun_scream_01	vo_eny_eny_samurai_00_stun_scream_01	omuk		Samurai	surprised	(sound) receives a stunning blow, grunts and drops to his knees	
vo_eny_eny_	samurai_00_	stun_scream_02	vo_eny_eny_samurai_00_stun_scream_02	omuk		Samurai	surprised	(sound) receives a stunning blow, grunts and drops to his knees	
vo_eny_eny_	samurai_00_	stun_scream_03	vo_eny_eny_samurai_00_stun_scream_03	omuk		Samurai	surprised	receives a stunning blow, grunts and drops to his knees	き、貴様…。
vo_eny_eny_	samurai_00_	stun_scream_04	vo_eny_eny_samurai_00_stun_scream_04	omuk		Samurai	surprised	receives a stunning blow, grunts and drops to his knees	卑怯者…め…。
vo_gothic_gothic_	samurai_00_	talk_idle_00	vo_gothic_gothic_samurai_00_talk_idle_00	omuk		Samurai	relaxed	(sound) humming tune	
vo_gothic_gothic_	samurai_00_	talk_idle_01	vo_gothic_gothic_samurai_00_talk_idle_01	omuk		Samurai		(sound) sneeze	
vo_gothic_gothic_	samurai_00_	talk_idle_02	vo_gothic_gothic_samurai_00_talk_idle_02	omuk		Samurai	surprised	makes noise on duty	フム！
vo_gothic_gothic_	samurai_00_	talk_idle_03	vo_gothic_gothic_samurai_00_talk_idle_03	omuk		Samurai	surprised	makes noise on duty	あぁ！
vo_gothic_gothic_	samurai_00_	talk_idle_04	vo_gothic_gothic_samurai_00_talk_idle_04	omuk		Samurai	in thought	makes noise on duty	ふ～む…。
vo_gothic_gothic_	samurai_00_	talk_idle_05	vo_gothic_gothic_samurai_00_talk_idle_05	omuk		Samurai	in thought	makes noise on duty	そうだな。
vo_gothic_gothic_	samurai_00_	talk_idle_06	vo_gothic_gothic_samurai_00_talk_idle_06	omuk		Samurai	focussed	makes noise on duty	集中だ。
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_00	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_00	omuk		Samurai	tense	"makes noise on duty
(mumbling)"	勝利は確実だ。
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_01	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_01	omuk		Samurai	tense	"makes noise on duty
(mumbling)"	フッ…将軍なんぞ…。
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_02	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_02	omuk		Samurai	tense	"makes noise on duty
(mumbling)"	一発で…。
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_03	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_03	omuk		Samurai	tense	"makes noise on duty
(mumbling)"	ここが拙者の居場所…。
vo_gothic_gothic_	samurai_00_	talk_idle_battle_calm_04	vo_gothic_gothic_samurai_00_talk_idle_battle_calm_04	omuk		Samurai	tense	"makes noise on duty
(mumbling)"	栄誉の死を…。
vo_gothic_gothic_	samurai_00_	talk_idle_battle_05	vo_gothic_gothic_samurai_00_talk_idle_battle_05	omuk		Samurai	rush of battle	makes noise in battle	装填中。
vo_gothic_gothic_	samurai_00_	talk_idle_battle_06	vo_gothic_gothic_samurai_00_talk_idle_battle_06	omuk		Samurai	rush of battle	makes noise in battle	拙者は装填中だ！
vo_gothic_gothic_	samurai_00_	talk_idle_battle_07	vo_gothic_gothic_samurai_00_talk_idle_battle_07	omuk		Samurai	rush of battle	makes noise in battle	援護を頼む！
vo_gothic_gothic_	samurai_00_	talk_idle_battle_08	vo_gothic_gothic_samurai_00_talk_idle_battle_08	omuk		Samurai	rush of battle	makes noise in battle	死ね、幕府の虫けらめ！
vo_gothic_gothic_	samurai_00_	talk_idle_battle_09	vo_gothic_gothic_samurai_00_talk_idle_battle_09	omuk		Samurai	rush of battle	makes noise in battle	城を守るんだ！
vo_gothic_gothic_	samurai_00_	talk_idle_battle_10	vo_gothic_gothic_samurai_00_talk_idle_battle_10	omuk		Samurai	rush of battle	makes noise in battle	押せ！
vo_gothic_gothic_	samurai_00_	talk_idle_battle_11	vo_gothic_gothic_samurai_00_talk_idle_battle_11	omuk		Samurai	rush of battle	makes noise in battle	撤退しろ！
vo_gothic_gothic_	samurai_00_	talk_idle_battle_12	vo_gothic_gothic_samurai_00_talk_idle_battle_12	omuk		Samurai	rush of battle	makes noise in battle	下がれ！
vo_gothic_gothic_	samurai_00_	talk_idle_battle_13	vo_gothic_gothic_samurai_00_talk_idle_battle_13	omuk		Samurai	rush of battle	makes noise in battle	指揮官がやられた！
vo_gothic_gothic_	samurai_00_	talk_idle_daimyo_00	vo_gothic_gothic_samurai_00_talk_idle_daimyo_00	omuk		Samurai	dutiful	"makes noise on duty
(mumbling)"	藪様のため！
vo_gothic_gothic_	samurai_00_	talk_idle_general_00	vo_gothic_gothic_samurai_00_talk_idle_general_00	omuk		Samurai	dutiful	"makes noise on duty
(mumbling)"	乙事様のため！
vo_gothic_gothic_	samurai_00_	talk_idle_kagesama_00	vo_gothic_gothic_samurai_00_talk_idle_kagesama_00	omuk		Samurai	dutiful	"makes noise on duty
(mumbling)"	カゲサマのため！
vo_gothic_gothic_	samurai_00_	talk_idle_kagesama_01	vo_gothic_gothic_samurai_00_talk_idle_kagesama_01	omuk		Samurai	dutiful	"makes noise on duty
(mumbling)"	昇様のため！
vo_gothic_gothic_	samurai_00_	talk_idle_night_00	vo_gothic_gothic_samurai_00_talk_idle_night_00	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	おお、酒か。
vo_gothic_gothic_	samurai_00_	talk_idle_night_01	vo_gothic_gothic_samurai_00_talk_idle_night_01	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	今日も長い一日だった。
vo_gothic_gothic_	samurai_00_	talk_idle_night_02	vo_gothic_gothic_samurai_00_talk_idle_night_02	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	今夜は暗いな。
vo_gothic_gothic_	samurai_00_	talk_idle_night_03	vo_gothic_gothic_samurai_00_talk_idle_night_03	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	フム…。
vo_gothic_gothic_	samurai_00_	talk_idle_night_04	vo_gothic_gothic_samurai_00_talk_idle_night_04	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	フム…集中せねば。
vo_gothic_gothic_	samurai_00_	talk_idle_snow_00	vo_gothic_gothic_samurai_00_talk_idle_snow_00	omuk		Samurai	cold	"makes noise on duty
(mumbling)"	忌々しい雪め。
vo_gothic_gothic_	samurai_00_	talk_idle_snow_01	vo_gothic_gothic_samurai_00_talk_idle_snow_01	omuk		Samurai	cold	"makes noise on duty
(mumbling)"	風が冷たいな。
vo_gothic_gothic_	samurai_00_	talk_idle_snow_02	vo_gothic_gothic_samurai_00_talk_idle_snow_02	omuk		Samurai	cold	"makes noise on duty
(mumbling)"	寒いな。
vo_gothic_gothic_	samurai_00_	talk_idle_snow_03	vo_gothic_gothic_samurai_00_talk_idle_snow_03	omuk		Samurai	cold	(sound) slight shiver	
vo_gothic_gothic_	samurai_00_	talk_idle_snow_04	vo_gothic_gothic_samurai_00_talk_idle_snow_04	omuk		Samurai	cold	(sound) strong shiver	
vo_gothic_gothic_	samurai_00_	talk_npc_00	vo_gothic_gothic_samurai_00_talk_npc_00	omuk		Samurai	dismissive	dialog without topic	拙者には関係あるまい。
vo_gothic_gothic_	samurai_00_	talk_npc_01	vo_gothic_gothic_samurai_00_talk_npc_01	omuk		Samurai	aggree	dialog without topic	それだけははっきりしておる。
vo_gothic_gothic_	samurai_00_	talk_npc_02	vo_gothic_gothic_samurai_00_talk_npc_02	omuk		Samurai	dismissive	dialog without topic	証拠のない噂を信じるでない。
vo_gothic_gothic_	samurai_00_	talk_npc_03	vo_gothic_gothic_samurai_00_talk_npc_03	omuk		Samurai	disagree	dialog without topic	拙者はその逆の話を聞いたが。
vo_gothic_gothic_	samurai_00_	talk_npc_04	vo_gothic_gothic_samurai_00_talk_npc_04	omuk		Samurai	aggree	dialog without topic	今までもそうだったからな。
vo_gothic_gothic_	samurai_00_	talk_npc_05	vo_gothic_gothic_samurai_00_talk_npc_05	omuk		Samurai	dismissive	dialog without topic	奴は腰抜けだ。耳を貸すな。
vo_gothic_gothic_	samurai_00_	talk_npc_06	vo_gothic_gothic_samurai_00_talk_npc_06	omuk		Samurai	aggree	dialog without topic	拙者もそう思うぞ。
vo_gothic_gothic_	samurai_00_	talk_npc_07	vo_gothic_gothic_samurai_00_talk_npc_07	omuk		Samurai	warning	dialog without topic	心に留めておけ。口には気を付けるのだ。
vo_gothic_gothic_	samurai_00_	talk_npc_08	vo_gothic_gothic_samurai_00_talk_npc_08	omuk		Samurai	displeased	dialog without topic	奴は問題ばかり起こしておる。
vo_gothic_gothic_	samurai_00_	talk_npc_09	vo_gothic_gothic_samurai_00_talk_npc_09	omuk		Samurai	unconcerned	dialog without topic	それでは何も変わらん。
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_00	vo_gothic_gothic_samurai_00_talk_npc_confirm_00	omuk		Samurai	dutiful	confirms orders during battle	御意。
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_01	vo_gothic_gothic_samurai_00_talk_npc_confirm_01	omuk		Samurai	dutiful	confirms orders during battle	上様。
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_02	vo_gothic_gothic_samurai_00_talk_npc_confirm_02	omuk		Samurai	dutiful	confirms orders during battle	ただちに。
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_00	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_00	omuk		Samurai	rush of battle	confirms orders during battle	仰せつかまつる。
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_01	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_01	omuk		Samurai	rush of battle	confirms orders during battle	ご期待通りに。
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_02	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_02	omuk		Samurai	rush of battle	confirms orders during battle	栄誉のため！
