PREFIX	CHAR	ACTION	SUFFIX	NAME	Variation	Loop	Gameplay	REC.	IMPL.	used for	SPEAKER	MOOD	COMMENT	EN	CEN	DE	CDE	EN - Proofread	Changed?	Simplified Chinese	
vo_ply_ply_	war_	corpse_drop_execute_	normal_00	vo_ply_ply_war_corpse_drop_execute_normal_00				omuk	philipp	"drop corpse
drop corpse in door
throw corpse off cliffs
drop object"	Warrior		(sound) lay down dead body		0		0				
vo_ply_ply_	war_	corpse_drop_execute_	normal_01	vo_ply_ply_war_corpse_drop_execute_normal_01				omuk	philipp	"drop corpse
drop corpse in door
throw corpse off cliffs
drop object"	Warrior		(sound) lay down dead body		0		0				
vo_ply_ply_	war_	corpse_drop_execute_	normal_02	vo_ply_ply_war_corpse_drop_execute_normal_02				omuk	philipp	"drop corpse
drop corpse in door
throw corpse off cliffs
drop object"	Warrior		(sound) lay down dead body		0		0				
vo_ply_ply_	war_	corpse_throw_execute_	normal_00	vo_ply_ply_war_corpse_throw_execute_normal_00				omuk	philipp	"throw corpse
throw object"	Warrior		(sound) throws something heavy		0		0				
vo_ply_ply_	war_	corpse_throw_execute_	normal_01	vo_ply_ply_war_corpse_throw_execute_normal_01				omuk	philipp	"throw corpse
throw object"	Warrior		(sound) throws something heavy		0		0				
vo_ply_ply_	war_	corpse_throw_execute_	normal_02	vo_ply_ply_war_corpse_throw_execute_normal_02				omuk	philipp	"throw corpse
throw object"	Warrior		(sound) throws something heavy		0		0				
vo_ply_ply_	war_	use_vertical_execute_	normal_00	vo_ply_ply_war_use_vertical_execute_normal_00				omuk	philipp	use vertical	Warrior		(sound) climbing		0		0				
vo_ply_ply_	war_	use_vertical_execute_	normal_01	vo_ply_ply_war_use_vertical_execute_normal_01				omuk	philipp	use vertical	Warrior		(sound) climbing		0		0				
vo_ply_ply_	war_	use_vertical_execute_	normal_02	vo_ply_ply_war_use_vertical_execute_normal_02				omuk	philipp	use vertical	Warrior		(sound) climbing		0		0				
vo_ply_ply_	war_	use_vertical_comment_	normal_00	vo_ply_ply_war_use_vertical_comment_normal_00				omuk		after use vertical	Warrior	stealthy		There we are.	3		0	Ah, there we are.	YES	我们到了	
vo_ply_ply_	war_	use_vertical_comment_	tense_00	vo_ply_ply_war_use_vertical_comment_tense_00				omuk		after use vertical	Warrior	tense		Here.	1		0	…here.	YES	…到了	
vo_ply_ply_	war_	melee_select_	normal_00	vo_ply_ply_war_melee_select_normal_00				omuk	philipp	"sel skill melee
switch from knockout"	Warrior	stealthy		I will use my katana …	6		0	I will use my katana…	YES	在下要用刀了...	
vo_ply_ply_	war_	melee_select_	normal_01	vo_ply_ply_war_melee_select_normal_01				omuk	philipp	"sel skill melee
switch from knockout"	Warrior	stealthy		My blade for the Shogun.	5		0	My blade for the Shogun.		我的刀，为将军而战	
vo_ply_ply_	war_	melee_select_	normal_02	vo_ply_ply_war_melee_select_normal_02				omuk	philipp	"sel skill melee
switch from knockout"	Warrior	stealthy		One strike …	3		0	One strike…	YES	一击必杀…	
vo_ply_ply_	war_	melee_select_	tense_00	vo_ply_ply_war_melee_select_tense_00				omuk	philipp	"sel skill melee
switch from knockout"	Warrior	tense		I must use my katana!	5		0	I must use my katana!		在下必须用刀了！	
vo_ply_ply_	war_	melee_select_	tense_01	vo_ply_ply_war_melee_select_tense_01				omuk	philipp	"sel skill melee
switch from knockout"	Warrior	tense		My blade for the Shogun!	5		0	My blade for the Shogun!		我的刀，为将军而战！	
vo_ply_ply_	war_	melee_select_	tense_02	vo_ply_ply_war_melee_select_tense_02				omuk	philipp	"sel skill melee
switch from knockout"	Warrior	tense		One strike!	2		0	One strike!		一击必杀！	
vo_ply_ply_	war_	melee_execute_	normal_00	vo_ply_ply_war_melee_execute_normal_00				omuk	philipp	use skill melee	Warrior	quickly	(sound) kills a person with one mighty katana strike		0		0				
vo_ply_ply_	war_	melee_execute_	normal_01	vo_ply_ply_war_melee_execute_normal_01				omuk	philipp	use skill melee	Warrior	quickly	(sound) kills a person with one mighty katana strike		0		0				
vo_ply_ply_	war_	melee_execute_	normal_02	vo_ply_ply_war_melee_execute_normal_02				omuk	philipp	use skill melee	Warrior	quickly	(sound) kills a person with one mighty katana strike		0		0				
vo_ply_ply_	war_	melee_comment_	normal_00	vo_ply_ply_war_melee_comment_normal_00				omuk		after skill melee	Warrior	stealthy	rare	The end was swift.	4		0	The end was swift.		死得也算干脆	
vo_ply_ply_	war_	melee_comment_	normal_01	vo_ply_ply_war_melee_comment_normal_01				omuk		after skill melee	Warrior	stealthy	rare	Duty demanded your death.	4		0	Duty demanded your death.		杀人是为了任务	
vo_ply_ply_	war_	melee_comment_	tense_00	vo_ply_ply_war_melee_comment_tense_00				omuk		after skill melee	Warrior	tense	rare	It is done.	3		0	It is done.		结束了	
vo_ply_ply_	war_	melee_comment_	tense_01	vo_ply_ply_war_melee_comment_tense_01				omuk		after skill melee	Warrior	tense	rare	Death has come.	3		0	Death has come.		死亡降临	
vo_ply_ply_	war_	melee_comment_samurai_	normal_00	vo_ply_ply_war_melee_comment_samurai_normal_00				omuk		after samurai kill	Warrior	stealthy	rare	A worthy opponent.	3		0	A worthy opponent.		值得尊敬的对手	
vo_ply_ply_	war_	melee_comment_samurai_	normal_01	vo_ply_ply_war_melee_comment_samurai_normal_01				omuk		after samurai kill	Warrior	stealthy	rare	You died with honour.	4		0	You died with honor.	YES	你也算是光荣战死了	
vo_ply_ply_	war_	melee_comment_samurai_	tense_00	vo_ply_ply_war_melee_comment_samurai_tense_00				omuk		after samurai kill	Warrior	tense	rare	A worthy opponent!	3		0	A worthy opponent.	YES	值得尊敬的对手	
vo_ply_ply_	war_	melee_comment_samurai_	tense_01	vo_ply_ply_war_melee_comment_samurai_tense_01				omuk		after samurai kill	Warrior	tense	rare	Die with honour!	3		0	Die with honor!	YES	光荣战死吧	
vo_ply_ply_	war_	knockout_select_	normal_00	vo_ply_ply_war_knockout_select_normal_00				omuk	philipp	"sel skill knockout
switch from melee"	Warrior	stealthy		No need for blood today.	5		0	No need for blood today.		今天不需要流血	
vo_ply_ply_	war_	knockout_select_	normal_01	vo_ply_ply_war_knockout_select_normal_01				omuk	philipp	"sel skill knockout
switch from melee"	Warrior	stealthy		My blade can rest.	4		0	My blade can rest.		让我的刀休息一下	
vo_ply_ply_	war_	knockout_select_	normal_02	vo_ply_ply_war_knockout_select_normal_02				omuk	philipp	"sel skill knockout
switch from melee"	Warrior	stealthy		I might spare a life today.	6		0	I might spare a life today.		今天可以饶人一命	
vo_ply_ply_	war_	knockout_select_	tense_00	vo_ply_ply_war_knockout_select_tense_00				omuk	philipp	"sel skill knockout
switch from melee"	Warrior	tense		No need for blood!	4		0	No need for blood!		不需要流血！	
vo_ply_ply_	war_	knockout_select_	tense_01	vo_ply_ply_war_knockout_select_tense_01				omuk	philipp	"sel skill knockout
switch from melee"	Warrior	tense		My blade rests!	3		0	My blade rests!		让刀休息一下！	
vo_ply_ply_	war_	knockout_select_	tense_02	vo_ply_ply_war_knockout_select_tense_02				omuk	philipp	"sel skill knockout
switch from melee"	Warrior	tense		A single blow!	3		0	A single blow!		一击必倒！	
vo_ply_ply_	war_	knockout_execute_	normal_00	vo_ply_ply_war_knockout_execute_normal_00				omuk	philipp	use skill melee	Warrior	quickly	(sound) kills a person with one mighty punch Bud Spencer style		0		0				
vo_ply_ply_	war_	knockout_execute_	normal_01	vo_ply_ply_war_knockout_execute_normal_01				omuk	philipp	use skill melee	Warrior	quickly	(sound) kills a person with one mighty punch Bud Spencer style		0		0				
vo_ply_ply_	war_	knockout_execute_	normal_02	vo_ply_ply_war_knockout_execute_normal_02				omuk	philipp	use skill melee	Warrior	quickly	(sound) kills a person with one mighty punch Bud Spencer style		0		0				
vo_ply_ply_	war_	knockout_comment_	normal_00	vo_ply_ply_war_knockout_comment_normal_00				omuk		after skill knockout	Warrior	stealthy		Yes, that will do.	4		0	Yes, that will do.		这样就足够了	
vo_ply_ply_	war_	knockout_comment_	normal_01	vo_ply_ply_war_knockout_comment_normal_01				omuk		after skill knockout	Warrior	stealthy		You can rest now.	4		0	You can rest now.		稍微休息一下吧	
vo_ply_ply_	war_	knockout_comment_	normal_02	vo_ply_ply_war_knockout_comment_normal_02				omuk		after skill knockout	Warrior	stealthy		Best stay down.	3		0	Best…stay down.	YES	你最好还是躺下吧	
vo_ply_ply_	war_	knockout_comment_	tense_00	vo_ply_ply_war_knockout_comment_tense_00				omuk		after skill knockout	Warrior	tense		That will do!	3		0	That will do!		这样就够了！	
vo_ply_ply_	war_	knockout_comment_	tense_01	vo_ply_ply_war_knockout_comment_tense_01				omuk		after skill knockout	Warrior	tense		Rest now!	2		0	Rest now!		休息吧！	
vo_ply_ply_	war_	knockout_comment_	tense_02	vo_ply_ply_war_knockout_comment_tense_02				omuk		after skill knockout	Warrior	tense		Stay down!	2		0	Stay down!		躺下吧！	
vo_ply_ply_	war_	knockout_comment_samurai_	normal_00	vo_ply_ply_war_knockout_comment_samurai_normal_00				omuk		after samurai knockout	Warrior	stealthy		Step lightly around this one.	5		0	Step lightly around this one.		在他周围走要小心	
vo_ply_ply_	war_	knockout_comment_samurai_	normal_01	vo_ply_ply_war_knockout_comment_samurai_normal_01				omuk		after samurai knockout	Warrior	stealthy		He will wake up soon.	5		0	He will wake up soon.		他很快就会醒过来	
vo_ply_ply_	war_	knockout_comment_samurai_	tense_00	vo_ply_ply_war_knockout_comment_samurai_tense_00				omuk		after samurai knockout	Warrior	tense		Step lightly around him!	4		0	Step lightly around him.	YES	在他周围走要小心	
vo_ply_ply_	war_	knockout_comment_samurai_	tense_01	vo_ply_ply_war_knockout_comment_samurai_tense_01				omuk		after samurai knockout	Warrior	tense		He will wake up soon!	5		0	He will wake up soon!		他很快就会醒！	
vo_ply_ply_	war_	sake_select_	normal_00	vo_ply_ply_war_sake_select_normal_00				omuk	philipp	sel skill sake	Warrior	stealthy		A fine brew.	3		0	A fine brew.		这可是好酒	
vo_ply_ply_	war_	sake_select_	normal_01	vo_ply_ply_war_sake_select_normal_01				omuk	philipp	sel skill sake	Warrior	stealthy		A lure.	2		0	A lure.		好诱饵	
vo_ply_ply_	war_	sake_select_	normal_02	vo_ply_ply_war_sake_select_normal_02				omuk	philipp	sel skill sake	Warrior	stealthy		Ah, sake.	2		0	Ah, sake!	YES	啊，好酒	
vo_ply_ply_	war_	sake_select_	normal_03	vo_ply_ply_war_sake_select_normal_03				omuk	philipp	sel skill sake	Warrior	stealthy	Tokkuri (徳利) = Sake Bottle	Ah, my Tokkuri.	3		0	Ah, my Tokkuri.		啊，在下的酒瓶	
vo_ply_ply_	war_	sake_select_	tense_00	vo_ply_ply_war_sake_select_tense_00				omuk	philipp	sel skill sake	Warrior	tense		Good memories!	2		0	Good memories.	YES	充满回忆！	
vo_ply_ply_	war_	sake_select_	tense_01	vo_ply_ply_war_sake_select_tense_01				omuk	philipp	sel skill sake	Warrior	tense		We need a lure!	4		0	A lure!	YES	好诱饵！	
vo_ply_ply_	war_	sake_select_	tense_02	vo_ply_ply_war_sake_select_tense_02				omuk	philipp	sel skill sake	Warrior	tense		Heh, sake!	2		0	Haha! Sake!	YES	嘿，好酒！	
vo_ply_ply_	war_	knockout_execute_	normal_00	vo_ply_ply_war_knockout_execute_normal_00				omuk	philipp	use skill melee	Warrior	quietly	(sound) gently drops a sake bottle on the ground		0		0				
vo_ply_ply_	war_	knockout_execute_	normal_01	vo_ply_ply_war_knockout_execute_normal_01				omuk	philipp	use skill melee	Warrior	quietly	(sound) gently drops a sake bottle on the ground		0		0				
vo_ply_ply_	war_	knockout_execute_	normal_02	vo_ply_ply_war_knockout_execute_normal_02				omuk	philipp	use skill melee	Warrior	quietly	(sound) gently drops a sake bottle on the ground		0		0				
vo_ply_ply_	war_	sake_comment_	normal_00	vo_ply_ply_war_sake_comment_normal_00				omuk		after skill sake	Warrior	stealthy		The bait is placed.	4		0	The bait is placed.		诱饵已放出	
vo_ply_ply_	war_	sake_comment_	normal_01	vo_ply_ply_war_sake_comment_normal_01				omuk		after skill sake	Warrior	stealthy		Shame to give this away.	5		0	Shame to give this away.		拿来当诱饵真是可惜了	
vo_ply_ply_	war_	sake_comment_	tense_00	vo_ply_ply_war_sake_comment_tense_00				omuk		after skill sake	Warrior	tense		The lure is set!	4		0	The lure is set!		诱饵已放！	
vo_ply_ply_	war_	sake_comment_	tense_01	vo_ply_ply_war_sake_comment_tense_01				omuk		after skill sake	Warrior	tense		I'm fond of this!	4		0	I'm fond of this!		这可是在下的宝贝！	
vo_ply_ply_	war_	sake_comment_spot_	normal_00	vo_ply_ply_war_sake_comment_spot_normal_00				omuk		after sake is spotted	Warrior	stealthy		Have a drink, friend.	4		0	Have a drink, friend.		来喝一杯，朋友	
vo_ply_ply_	war_	sake_comment_spot_	normal_01	vo_ply_ply_war_sake_comment_spot_normal_01				omuk		after sake is spotted	Warrior	stealthy		None can resist this offer.	5		0	None can resist this offer.		没人能抵挡这种诱惑	
vo_ply_ply_	war_	sake_comment_spot_	tense_00	vo_ply_ply_war_sake_comment_spot_tense_00				omuk		after sake is spotted	Warrior	tense		Have a drink!	3		0	Have a drink!		来喝一杯！	
vo_ply_ply_	war_	sake_comment_spot_	tense_01	vo_ply_ply_war_sake_comment_spot_tense_01				omuk		after sake is spotted	Warrior	tense		Irresistible!	1		0	Irresistible!		诱惑难挡！	
vo_ply_ply_	war_	sake_comment_pickup_	normal_00	vo_ply_ply_war_sake_comment_pickup_normal_00				omuk		after sake is taken	Warrior	stealthy		Ah, he has the flask.	5		0	Aha! He has the flask.	YES	啊，他把瓶子捡走了	
vo_ply_ply_	war_	sake_comment_pickup_	normal_01	vo_ply_ply_war_sake_comment_pickup_normal_01				omuk		after sake is taken	Warrior	stealthy		I will reclaim it later.	5		0	I will reclaim it later.		稍后再取回来	
vo_ply_ply_	war_	sake_comment_pickup_	tense_00	vo_ply_ply_war_sake_comment_pickup_tense_00				omuk		after sake is taken	Warrior	tense		Hrm, he has the flask!	5		0	Hmm. He has the flask.	YES	嗯，他把瓶子捡走了	
vo_ply_ply_	war_	sake_comment_pickup_	tense_01	vo_ply_ply_war_sake_comment_pickup_tense_01				omuk		after sake is taken	Warrior	tense		I must take it back!	5		0	I must take it back!		一定要取回来！	
vo_ply_ply_	war_	sake_no_ammo_	normal_00	vo_ply_ply_war_sake_no_ammo_normal_00				omuk	philipp	use skill sake no ammo	Warrior	stealthy	special no ammo for sake	I am lacking a flask.	5		0	I am lacking a flask.		酒瓶没有了	
vo_ply_ply_	war_	sake_no_ammo_	normal_01	vo_ply_ply_war_sake_no_ammo_normal_01				omuk	philipp	use skill sake no ammo	Warrior	stealthy	special no ammo for sake	Who has my sake?	4		0	Who has my sake?		在下的酒在哪？	
vo_ply_ply_	war_	sake_no_ammo_	normal_02	vo_ply_ply_war_sake_no_ammo_normal_02				omuk	philipp	use skill sake no ammo	Warrior	stealthy	special no ammo for sake	I must find my sake.	5		0	I must find my sake!	YES	在下必须找到酒！	
vo_ply_ply_	war_	sake_no_ammo_	tense_00	vo_ply_ply_war_sake_no_ammo_tense_00				omuk	philipp	use skill sake no ammo	Warrior	tense	special no ammo for sake	I lack my flask.	4		0	I lack my flask.		酒瓶不在	
vo_ply_ply_	war_	sake_no_ammo_	tense_01	vo_ply_ply_war_sake_no_ammo_tense_01				omuk	philipp	use skill sake no ammo	Warrior	tense	special no ammo for sake	Who has my sake?!	4		0	Who has my sake?!		在下的酒在哪？！	
vo_ply_ply_	war_	sake_no_ammo_	tense_02	vo_ply_ply_war_sake_no_ammo_tense_02				omuk	philipp	use skill sake no ammo	Warrior	tense	special no ammo for sake	I lost my flask.	4		0	I lost my flask.		找不到酒瓶了	
vo_ply_ply_	war_	ammo_pickup_execute_	normal_00	vo_ply_ply_war_ammo_pickup_execute_normal_00				omuk	philipp	pickup ammo	Warrior	stealthy		Ah, supplies.	2		0	Ah, supplies.		啊，补给品	
vo_ply_ply_	war_	ammo_pickup_execute_	normal_01	vo_ply_ply_war_ammo_pickup_execute_normal_01				omuk	philipp	pickup ammo	Warrior	stealthy		How fortunate.	2		0	How fortunate!	YES	真是幸运！	
vo_ply_ply_	war_	ammo_pickup_execute_	normal_02	vo_ply_ply_war_ammo_pickup_execute_normal_02				omuk	philipp	pickup ammo	Warrior	stealthy		A lucky find	3		0	A lucky find.	YES	撞大运了	
vo_ply_ply_	war_	ammo_pickup_execute_	tense_00	vo_ply_ply_war_ammo_pickup_execute_tense_00				omuk	philipp	pickup ammo	Warrior	tense		Very well.	2		0	Very well.		很好很好	
vo_ply_ply_	war_	ammo_pickup_execute_	tense_01	vo_ply_ply_war_ammo_pickup_execute_tense_01				omuk	philipp	pickup ammo	Warrior	tense		I must take this!	4		0	I must take this!		必须拿走！	
vo_ply_ply_	war_	ammo_pickup_execute_	tense_02	vo_ply_ply_war_ammo_pickup_execute_tense_02				omuk	philipp	pickup ammo	Warrior	tense		This will aid us.	4		0	This will aid us.		这些很有用	
vo_ply_ply_	war_	multikill_select_	normal_00	vo_ply_ply_war_multikill_select_normal_00				omuk	philipp	sel skill multikill	Warrior	stealthy	Daishō = 1 long sword and 1 short sword	Daishō …	2		0	Daishō…	YES	双刀…	
vo_ply_ply_	war_	multikill_select_	normal_01	vo_ply_ply_war_multikill_select_normal_01				omuk	philipp	sel skill multikill	Warrior	stealthy	"Daishō lit. ""big-little"""	Big and small.	3		0	Big and small.		一长一短	
vo_ply_ply_	war_	multikill_select_	normal_02	vo_ply_ply_war_multikill_select_normal_02				omuk	philipp	sel skill multikill	Warrior	high concentration		Sword Wind.	2		0	Sword Wind.		剑风	
vo_ply_ply_	war_	multikill_select_	normal_03	vo_ply_ply_war_multikill_select_normal_03				omuk	philipp	sel skill multikill	Warrior	high concentration	"Kazekiri (風斬り)
= Sword Wind"	Kazekiri.	1		0	Kazekiri.		剑风	
vo_ply_ply_	war_	multikill_select_	tense_00	vo_ply_ply_war_multikill_select_tense_00				omuk	philipp	sel skill multikill	Warrior	tense		Daishō!	1		0	Daishō!		双刀！	
vo_ply_ply_	war_	multikill_select_	tense_01	vo_ply_ply_war_multikill_select_tense_01				omuk	philipp	sel skill multikill	Warrior	"intense
concentration"		Sword Wind!	2		0	Sword Wind!		剑风！	
vo_ply_ply_	war_	multikill_select_	tense_02	vo_ply_ply_war_multikill_select_tense_02				omuk	philipp	sel skill multikill	Warrior	"intense
concentration"	"Kazekiri (風斬り)
= Sword Wind"	Kazekiri!	1		0	Kazekiri!		剑风！	
vo_ply_ply_	war_	multikill_execute_	normal_00	vo_ply_ply_war_multikill_execute_normal_00				omuk	philipp	use skill multikill	Warrior	fiercely	(sound) dashes forward, does 3 strikes in 3 directions		0		0				
vo_ply_ply_	war_	multikill_execute_	normal_01	vo_ply_ply_war_multikill_execute_normal_01				omuk	philipp	use skill multikill	Warrior	fiercely	(sound) dashes forward, does 3 strikes in 3 directions		0		0				
vo_ply_ply_	war_	multikill_execute_	normal_02	vo_ply_ply_war_multikill_execute_normal_02				omuk	philipp	use skill multikill	Warrior	fiercely	(sound) dashes forward, does 3 strikes in 3 directions		0		0				
vo_ply_ply_	war_	multikill_comment_	normal_00	vo_ply_ply_war_multikill_comment_normal_00				omuk		after skill multikill	Warrior	stealthy		None shall remain standing.	4		0	None shall remain standing.		此招一出，绝无活口	
vo_ply_ply_	war_	multikill_comment_	normal_01	vo_ply_ply_war_multikill_comment_normal_01				omuk		after skill multikill	Warrior	stealthy		My most deadly technique.	4		0	My most deadly technique.		这是在下最致命的一招	
vo_ply_ply_	war_	multikill_comment_	tense_00	vo_ply_ply_war_multikill_comment_tense_00				omuk		after skill multikill	Warrior	tense		Many cuts, one death.	4		0	Many cuts. One death.	YES	多斩，一杀	
vo_ply_ply_	war_	multikill_comment_	tense_01	vo_ply_ply_war_multikill_comment_tense_01				omuk		after skill multikill	Warrior	tense		It is done.	3		0	It is done.		结束了	
vo_ply_ply_	war_	gun_select_	normal_00	vo_ply_ply_war_gun_select_normal_00				omuk	philipp	sel skill gun	Warrior	stealthy		Hand cannon ready.	3		0	Hand cannon ready.		手炮就绪	
vo_ply_ply_	war_	gun_select_	normal_01	vo_ply_ply_war_gun_select_normal_01				omuk	philipp	sel skill gun	Warrior	stealthy		A frightening weapon.	3		0	A frightening weapon.		可怕的武器	
vo_ply_ply_	war_	gun_select_	normal_02	vo_ply_ply_war_gun_select_normal_02				omuk	philipp	sel skill gun	Warrior	stealthy		This can pierce armour.	4		0	This can pierce armor.	YES	手炮可以穿透铠甲	
vo_ply_ply_	war_	gun_select_	tense_00	vo_ply_ply_war_gun_select_tense_00				omuk	philipp	sel skill gun	Warrior	tense		Hand cannon!	2		0	Hand cannon!		手炮！	
vo_ply_ply_	war_	gun_select_	tense_01	vo_ply_ply_war_gun_select_tense_01				omuk	philipp	sel skill gun	Warrior	tense		A deadly weapon!	3		0	A deadly weapon!		可怕的武器！	
vo_ply_ply_	war_	gun_select_	tense_02	vo_ply_ply_war_gun_select_tense_02				omuk	philipp	sel skill gun	Warrior	tense		This will pierce armour!	4		0	This will pierce armor!	YES	手炮可以穿透铠甲！	
vo_ply_ply_	war_	gun_comment_	normal_00	vo_ply_ply_war_gun_comment_normal_00				omuk		after skill gun	Warrior	stealthy	"rare after shot
not after last shot"	I am reloading.	3		0	I am reloading.		正在重新装弹	
vo_ply_ply_	war_	gun_comment_	normal_01	vo_ply_ply_war_gun_comment_normal_01				omuk		after skill gun	Warrior	stealthy	after loading last shot	My final shot.	3		0	My final shot.		最后一发	
vo_ply_ply_	war_	gun_comment_	tense_00	vo_ply_ply_war_gun_comment_tense_00				omuk		after skill gun	Warrior	tense	"rare after shot
not after last shot"	Reloading!	1		0	Reloading!		重新装弹中！	
vo_ply_ply_	war_	gun_comment_	tense_01	vo_ply_ply_war_gun_comment_tense_01				omuk		after skill gun	Warrior	tense	after loading last shot	Final shot!	2		0	Final shot!		最后一发！	
vo_ply_ply_	war_	heal_select_	normal_00	vo_ply_ply_war_heal_select_normal_00				omuk	philipp	sel skill heal	Warrior	stealthy		Bring  me the wounded.	5		0	Bring me the wounded.	YES	把伤者带过来	
vo_ply_ply_	war_	heal_select_	normal_01	vo_ply_ply_war_heal_select_normal_01				omuk	philipp	sel skill heal	Warrior	stealthy		I have bandages ready.	4		0	I have bandages ready.		绷带已经准备好	
vo_ply_ply_	war_	heal_select_	normal_02	vo_ply_ply_war_heal_select_normal_02				omuk	philipp	sel skill heal	Warrior	stealthy		Are there wounded?	3		0	Are there wounded in our midst?	YES	我们有人受伤吗？	
vo_ply_ply_	war_	heal_select_	tense_00	vo_ply_ply_war_heal_select_tense_00				omuk	philipp	sel skill heal	Warrior	tense		Bring  me the wounded!	5		0	Bring me the wounded!	YES	把伤者带过来！	
vo_ply_ply_	war_	heal_select_	tense_01	vo_ply_ply_war_heal_select_tense_01				omuk	philipp	sel skill heal	Warrior	tense		I have bandages!	3		0	I have bandages!		我有绷带！	
vo_ply_ply_	war_	heal_select_	tense_02	vo_ply_ply_war_heal_select_tense_02				omuk	philipp	sel skill heal	Warrior	tense		Any wounded?	2		0	Any wounded?		有人受伤吗？	
vo_ply_ply_	war_	heal_execute_	normal_00	vo_ply_ply_war_heal_execute_normal_00				omuk	philipp	use skill heal	Warrior	quietly	(sound) treats wound		0		0				
vo_ply_ply_	war_	heal_execute_	normal_01	vo_ply_ply_war_heal_execute_normal_01				omuk	philipp	use skill heal	Warrior	quietly	(sound) treats wound		0		0				
vo_ply_ply_	war_	heal_execute_	normal_02	vo_ply_ply_war_heal_execute_normal_02				omuk	philipp	use skill heal	Warrior	quietly	(sound) treats wound		0		0				
vo_ply_ply_	war_	heal_comment_	normal_00	vo_ply_ply_war_heal_comment_normal_00				omuk		com skill heal	Warrior	stealthy		Death will claim no one today.	6		0	Death will claim no one today.		今天谁都不会死的	
vo_ply_ply_	war_	heal_comment_	normal_01	vo_ply_ply_war_heal_comment_normal_01				omuk		com skill heal	Warrior	stealthy		This scar is well earned.	5		0	This scar is well earned.		这是光荣的伤疤	
vo_ply_ply_	war_	heal_comment_	tense_00	vo_ply_ply_war_heal_comment_tense_00				omuk		com skill heal	Warrior	tense		It will heal!	3		0	It will heal!		很快会好的！	
vo_ply_ply_	war_	heal_comment_	tense_01	vo_ply_ply_war_heal_comment_tense_01				omuk		com skill heal	Warrior	tense		I stopped the bleeding!	4		0	I stopped the bleeding!		我已经把血止住了！	
vo_ply_ply_	war_	key_door_	normal_00	vo_ply_ply_war_key_door_normal_00				omuk	philipp	can't open locked gate	Warrior	quietly		Locked. We need a key.	5		0	Locked. We need a key.		上锁了，需要钥匙	
vo_ply_ply_	war_	key_door_	normal_01	vo_ply_ply_war_key_door_normal_01				omuk	philipp	can't open locked gate	Warrior	quietly		There must be a key to this.	7		0	There must be a key to this.		肯定有配套的钥匙	
vo_ply_ply_	war_	key_door_	normal_02	vo_ply_ply_war_key_door_normal_02				omuk	philipp	can't open locked gate	Warrior	quietly		Hrm, I cannot cut through this. Where's the key?	9		0	Hrm, I cannot cut through this. Where's the key?		嗯…这玩意儿也切不开，钥匙在哪儿？	
vo_ply_ply_	war_	key_pickup_	normal_00	vo_ply_ply_war_key_pickup_normal_00				omuk	philipp	pickup key	Warrior	quietly		I have the key.	4		0	I have the key.		我有钥匙	
vo_ply_ply_	war_	key_pickup_	normal_01	vo_ply_ply_war_key_pickup_normal_01				omuk	philipp	pickup key	Warrior	quietly		I claim this key.	4		0	I claim this key.		这把钥匙我就收下了	
vo_ply_ply_	war_	key_pickup_	normal_02	vo_ply_ply_war_key_pickup_normal_02				omuk	philipp	pickup key	Warrior	quietly		The key is mine.	4		0	The key is mine.		这把钥匙归在下了	
vo_ply_ply_	war_	key_unlock_	normal_00	vo_ply_ply_war_key_unlock_normal_00				omuk	philipp	unlock gate with key	Warrior	quietly		I shall open this gate.	5		0	I shall open this gate.		让在下来开门吧	
vo_ply_ply_	war_	key_unlock_	normal_01	vo_ply_ply_war_key_unlock_normal_01				omuk	philipp	unlock gate with key	Warrior	quietly		We can pass through now.	5		0	We can pass through now.		现在可以通过了	
vo_ply_ply_	war_	key_unlock_	normal_02	vo_ply_ply_war_key_unlock_normal_02				omuk	philipp	unlock gate with key	Warrior	quietly		I have unlocked the gate.	5		0	I have unlocked the gate.		门已经打开了	
vo_ply_ply_	war_	joke_wait	normal_00	vo_ply_ply_war_joke_waitnormal_00						waiting too long	Warrior			I hate to wait.	4		0	I hate to wait.		我不喜欢干等	
vo_ply_ply_	war_	joke_running	normal_00	vo_ply_ply_war_joke_runningnormal_00						running too much	Warrior		out of breath	Hah, hah …	3		0	Agh…oof… Phew!	YES	呼…呼….	
vo_ply_ply_	war_	joke_multikill_	normal_00	vo_ply_ply_war_joke_multikill_normal_00						multikill 0.001% chance	Warrior		quote from Hero	Death at ten paces.	4		0	Death at ten paces!	YES	十步一杀	
vo_ply_ply_	war_	joke_char_select_	normal_00	vo_ply_ply_war_joke_char_select_normal_00						char select too often	Warrior			My life for Aiur.	4		0	My life for Aiur.		为艾尔而战	
vo_ply_ply_	war_	joke_char_select_	normal_01	vo_ply_ply_war_joke_char_select_normal_01						char select too often	Warrior			My life for Nehr'zul.	4		0	My life for Nehr'zul.		为耐奥祖而战	
vo_ply_ply_	war_	joke_char_select_	normal_02	vo_ply_ply_war_joke_char_select_normal_02						char select too often	Warrior			My life for good sake.	5		0	My life for good sake.		为美酒而战	
vo_ply_ply_	war_	joke_char_select_	normal_03	vo_ply_ply_war_joke_char_select_normal_03						char select too often	Warrior			My life for her life.	5		0	My life for her life.		为爱人而战	
vo_ply_ply_	war_	joke_char_select_	normal_04	vo_ply_ply_war_joke_char_select_normal_04						char select too often	Warrior			This life for the next life.	6		0	This life for the next life.		此生换来生	
