2,3,9									
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN
vo_eny_eny_	enemy_00_	investigate_missing_01	vo_eny_eny_enemy_00_investigate_missing_01	omuk	hambo	Enemy	annoyed	searches the area for missing friend	どこかに隠れてるのか？
vo_eny_eny_	enemy_00_	investigate_missing_02	vo_eny_eny_enemy_00_investigate_missing_02	omuk	hambo	Enemy	annoyed	searches the area for missing friend	そこにいるのか？
vo_eny_eny_	enemy_00_	investigate_missing_03	vo_eny_eny_enemy_00_investigate_missing_03	omuk	hambo	Enemy	annoyed	searches the area for missing friend	冗談はほどほどにしろよ。
vo_eny_eny_	enemy_00_	investigate_missing_04	vo_eny_eny_enemy_00_investigate_missing_04	omuk	hambo	Enemy	annoyed	searches the area for missing friend	どこにいるんだ？返事しろよ！
vo_eny_eny_	enemy_00_	investigate_missing_05	vo_eny_eny_enemy_00_investigate_missing_05	omuk	hambo	Enemy	annoyed	searches the area for missing friend	聞こえるか？
vo_eny_eny_	enemy_00_	investigate_start_00	vo_eny_eny_enemy_00_investigate_start_00	omuk	hambo	Enemy	tense	"starts investigating area
(same as squad solo)"	どこだ？
vo_eny_eny_	enemy_00_	investigate_start_01	vo_eny_eny_enemy_00_investigate_start_01	omuk	hambo	Enemy	tense	"starts investigating area
(same as squad solo)"	誰かいるのか？
vo_eny_eny_	enemy_00_	investigate_start_02	vo_eny_eny_enemy_00_investigate_start_02	omuk	hambo	Enemy	tense	"starts investigating area
(same as squad solo)"	ここにいるのは分かってるんだ！
vo_eny_eny_	enemy_00_	investigate_start_03	vo_eny_eny_enemy_00_investigate_start_03	omuk	hambo	Enemy	tense	"starts investigating area
(same as squad solo)"	見つけてやるからな。
vo_eny_eny_	enemy_00_	investigate_start_04	vo_eny_eny_enemy_00_investigate_start_04	omuk	hambo	Enemy	tense	"starts investigating area
(same as squad solo)"	出てこい！
vo_eny_eny_	enemy_00_	investigate_too_long_00	vo_eny_eny_enemy_00_investigate_too_long_00	omuk	hambo	Enemy	suspicious, then lazy	hears noise, but getting there is too complicated	わざわざ行くのも面倒だな。
vo_eny_eny_	enemy_00_	investigate_too_long_01	vo_eny_eny_enemy_00_investigate_too_long_01	omuk	hambo	Enemy	suspicious, then lazy	hears noise, but getting there is too complicated	遠すぎるな。
vo_eny_eny_	enemy_00_	investigate_too_long_02	vo_eny_eny_enemy_00_investigate_too_long_02	omuk	hambo	Enemy	suspicious, then lazy	hears noise, but getting there is too complicated	向こうの方だから、いいか。
vo_eny_eny_	enemy_00_	investigate_unreachable_00	vo_eny_eny_enemy_00_investigate_unreachable_00	omuk	hambo	Enemy	suspicious	wants to investigate spot, but can't get there	あそこまで行けないな。
vo_eny_eny_	enemy_00_	investigate_unreachable_01	vo_eny_eny_enemy_00_investigate_unreachable_01	omuk	hambo	Enemy	suspicious	wants to investigate spot, but can't get there	道がないぞ。
vo_eny_eny_	enemy_00_	investigate_unreachable_02	vo_eny_eny_enemy_00_investigate_unreachable_02	omuk	hambo	Enemy	suspicious	wants to investigate spot, but can't get there	面倒だな。
vo_eny_eny_	enemy_00_	knockout_scream_00	vo_eny_eny_enemy_00_knockout_scream_00	omuk	hambo	Enemy	stunned	(sound) gets knocked out	
vo_eny_eny_	enemy_00_	knockout_scream_01	vo_eny_eny_enemy_00_knockout_scream_01	omuk	hambo	Enemy	stunned	(sound) gets knocked out	
vo_eny_eny_	enemy_00_	knockout_scream_02	vo_eny_eny_enemy_00_knockout_scream_02	omuk	hambo	Enemy	stunned	(sound) gets knocked out	
vo_eny_eny_	enemy_00_	knockout_scream_03	vo_eny_eny_enemy_00_knockout_scream_03	omuk	hambo	Enemy	stunned	(sound) gets knocked out	
vo_eny_eny_	enemy_00_	knockout_scream_04	vo_eny_eny_enemy_00_knockout_scream_04	omuk	hambo	Enemy	stunned	(sound) gets knocked out	
vo_eny_eny_	enemy_00_	laugh_evil_00	vo_eny_eny_enemy_00_laugh_evil_00	omuk		Enemy		(sound) dark laugh	
vo_eny_eny_	enemy_00_	laugh_good_00	vo_eny_eny_enemy_00_laugh_good_00	omuk		Enemy		(sound) humorous laugh	
vo_eny_eny_	enemy_00_	make_toast_00	vo_eny_eny_enemy_00_make_toast_00	omuk		Enemy		(sound) makes a toast	
vo_eny_eny_	enemy_00_	officer_alert_00	vo_eny_eny_enemy_00_officer_alert_00	omuk		Enemy	tense	instructs other guards to stay alert	警戒を怠るな。暗殺者が現れたんだ。
vo_eny_eny_	enemy_00_	officer_alert_01	vo_eny_eny_enemy_00_officer_alert_01	omuk		Enemy	tense	instructs other guards to stay alert	敵はまだ近くにいる。気を付けろよ。
vo_eny_eny_	enemy_00_	officer_alert_02	vo_eny_eny_enemy_00_officer_alert_02	omuk		Enemy	tense	instructs other guards to stay alert	騙されるな。敵はまだいるぞ。
vo_eny_eny_	enemy_00_	officer_alert_03	vo_eny_eny_enemy_00_officer_alert_03	omuk		Enemy	tense	instructs other guards to stay alert	暗闇に気を付けてチェックしろ。敵が潜んでいるかもしれん。
vo_eny_eny_	enemy_00_	officer_alert_04	vo_eny_eny_enemy_00_officer_alert_04	omuk		Enemy	tense	instructs other guards to stay alert	まとまって行動しろ。バラバラになるなよ。
vo_eny_eny_	enemy_00_	officer_alert_05	vo_eny_eny_enemy_00_officer_alert_05	omuk		Enemy	tense	instructs other guards to stay alert	敵は弱みに付け込んでくる。気を抜くなよ。
vo_eny_eny_	enemy_00_	officer_alert_06	vo_eny_eny_enemy_00_officer_alert_06	omuk		Enemy	tense	instructs other guards to stay alert	見つけ次第攻撃だ。情けは無用だ。
vo_eny_eny_	enemy_00_	officer_alert_07	vo_eny_eny_enemy_00_officer_alert_07	omuk		Enemy	tense	instructs other guards to stay alert	ひるむんじゃないぞ。
vo_eny_eny_	enemy_00_	officer_alert_08	vo_eny_eny_enemy_00_officer_alert_08	omuk		Enemy	tense	instructs other guards to stay alert	奴らに恐怖を教えるんだ。隠れさせるんじゃないぞ。
vo_eny_eny_	enemy_00_	pickup_object_00	vo_eny_eny_enemy_00_pickup_object_00	omuk		Enemy		(sound) pickup heavy object	
vo_eny_eny_	enemy_00_	regain_consciousness_00	vo_eny_eny_enemy_00_regain_consciousness_00	omuk	hambo	Enemy	ashamed	knocked out, wakes up	わ…悪い。
vo_eny_eny_	enemy_00_	regain_consciousness_01	vo_eny_eny_enemy_00_regain_consciousness_01	omuk	hambo	Enemy	headache	knocked out, wakes up	あぅ…頭が…。
vo_eny_eny_	enemy_00_	regain_consciousness_02	vo_eny_eny_enemy_00_regain_consciousness_02	omuk	hambo	Enemy	ashamed	knocked out, wakes up	面目ない…。
vo_eny_eny_	enemy_00_	regain_consciousness_03	vo_eny_eny_enemy_00_regain_consciousness_03	omuk	hambo	Enemy	headache	knocked out, wakes up	ぐぅ…痛いな…。
vo_eny_eny_	enemy_00_	regain_consciousness_04	vo_eny_eny_enemy_00_regain_consciousness_04	omuk	hambo	Enemy	angry	knocked out, wakes up	いきなり襲われたんだ！
vo_eny_eny_	enemy_00_	regain_consciousness_05	vo_eny_eny_enemy_00_regain_consciousness_05	omuk	hambo	Enemy	angry	knocked out, wakes up	一撃で伸びちまった。
vo_eny_eny_	enemy_00_	regain_consciousness_06	vo_eny_eny_enemy_00_regain_consciousness_06	omuk	hambo	Enemy	angry	knocked out, wakes up	襲われたんだ！
vo_eny_eny_	enemy_00_	see_flying_body_00	vo_eny_eny_enemy_00_see_flying_body_00	omuk	hambo	Enemy	startled, then shocked	sees corpse that's thrown into his view by player	何だ…あぁぁぁ！
vo_eny_eny_	enemy_00_	see_flying_body_01	vo_eny_eny_enemy_00_see_flying_body_01	omuk	hambo	Enemy	startled, then shocked	sees corpse that's thrown into his view by player	うん？あぁぁぁ！
vo_eny_eny_	enemy_00_	see_flying_body_02	vo_eny_eny_enemy_00_see_flying_body_02	omuk	hambo	Enemy	startled, then shocked	sees corpse that's thrown into his view by player	ふむ…あぁぁぁ！
vo_eny_eny_	enemy_00_	see_flying_object_00	vo_eny_eny_enemy_00_see_flying_object_00	omuk	hambo	Enemy	startled	sees object that's thrown into his view by player	おい！
vo_eny_eny_	enemy_00_	see_flying_object_01	vo_eny_eny_enemy_00_see_flying_object_01	omuk	hambo	Enemy	startled	sees object that's thrown into his view by player	何だ…？！
vo_eny_eny_	enemy_00_	see_flying_object_02	vo_eny_eny_enemy_00_see_flying_object_02	omuk	hambo	Enemy	startled	sees object that's thrown into his view by player	ハァ？一体…。
vo_eny_eny_	enemy_00_	see_something_00	vo_eny_eny_enemy_00_see_something_00	omuk	hambo	Enemy	suspicious	sees something strange	何だ？
vo_eny_eny_	enemy_00_	see_something_01	vo_eny_eny_enemy_00_see_something_01	omuk	hambo	Enemy	suspicious	sees something strange	うん？
vo_eny_eny_	enemy_00_	see_something_02	vo_eny_eny_enemy_00_see_something_02	omuk	hambo	Enemy	suspicious	sees something strange	あれは何だ？
vo_eny_eny_	enemy_00_	see_something_03	vo_eny_eny_enemy_00_see_something_03	omuk	hambo	Enemy	suspicious	sees something strange	何だか…。
vo_eny_eny_	enemy_00_	see_something_04	vo_eny_eny_enemy_00_see_something_04	omuk	hambo	Enemy	suspicious	sees something strange	ふ～む…。
vo_eny_eny_	enemy_00_	skill_tanuki_done_00	vo_eny_eny_enemy_00_skill_tanuki_done_00	omuk	hambo	Enemy	tells tanuki to leave	stops watching tanuki	そうだな。戻らないと。
vo_eny_eny_	enemy_00_	skill_tanuki_done_01	vo_eny_eny_enemy_00_skill_tanuki_done_01	omuk	hambo	Enemy	back to work	stops watching tanuki	仕事に戻らないと。
vo_eny_eny_	enemy_00_	skill_tanuki_done_02	vo_eny_eny_enemy_00_skill_tanuki_done_02	omuk	hambo	Enemy	apologetic	stops watching tanuki	悪いが何も持ってないんだ。
vo_eny_eny_	enemy_00_	skill_tanuki_done_03	vo_eny_eny_enemy_00_skill_tanuki_done_03	omuk	hambo	Enemy	back to work	stops watching tanuki	もうおしまいだ。戻らないと。
vo_eny_eny_	enemy_00_	skill_tanuki_done_04	vo_eny_eny_enemy_00_skill_tanuki_done_04	omuk	hambo	Enemy	back to work	stops watching tanuki	さぁ、仕事仕事。じゃあな。
vo_eny_eny_	enemy_00_	skill_tanuki_runaway_00	vo_eny_eny_enemy_00_skill_tanuki_runaway_00	omuk	hambo	Enemy	disappointed	tanuki runs away	チッ。行っちまった。
vo_eny_eny_	enemy_00_	skill_tanuki_runaway_01	vo_eny_eny_enemy_00_skill_tanuki_runaway_01	omuk	hambo	Enemy	annoyed	tanuki runs away	そうだ、シッシッ。
vo_eny_eny_	enemy_00_	skill_tanuki_runaway_02	vo_eny_eny_enemy_00_skill_tanuki_runaway_02	omuk	hambo	Enemy	back to work	tanuki runs away	行ったな。仕事に戻るか。
vo_eny_eny_	enemy_00_	skill_tanuki_runaway_03	vo_eny_eny_enemy_00_skill_tanuki_runaway_03	omuk	hambo	Enemy	back to work	tanuki runs away	おかしな奴だ。
vo_eny_eny_	enemy_00_	skill_tanuki_runaway_04	vo_eny_eny_enemy_00_skill_tanuki_runaway_04	omuk	hambo	Enemy	goodbye	tanuki runs away	さっさと行けよ。
vo_eny_eny_	enemy_00_	snore_00	vo_eny_eny_enemy_00_snore_00	omuk		Enemy		(sound) snore	
vo_eny_eny_	enemy_00_	squad_investigate_end_00	vo_eny_eny_enemy_00_squad_investigate_end_00	omuk	hambo	Enemy	tension releases	squad leader stops investigation	何もないな。持ち場に戻れ。
vo_eny_eny_	enemy_00_	squad_investigate_end_01	vo_eny_eny_enemy_00_squad_investigate_end_01	omuk	hambo	Enemy	tension releases	squad leader stops investigation	もういないぞ。持ち場に戻れ。
vo_eny_eny_	enemy_00_	squad_investigate_end_02	vo_eny_eny_enemy_00_squad_investigate_end_02	omuk	hambo	Enemy	tension releases	squad leader stops investigation	誰もいないな。持ち場に戻れ。
vo_eny_eny_	enemy_00_	squad_investigate_end_03	vo_eny_eny_enemy_00_squad_investigate_end_03	omuk	hambo	Enemy	tension releases	squad leader stops investigation	捜索を打ち切って持ち場に戻れ。
vo_eny_eny_	enemy_00_	squad_investigate_end_04	vo_eny_eny_enemy_00_squad_investigate_end_04	omuk	hambo	Enemy	tension releases	squad leader stops investigation	危険は去った。持ち場に戻れ。
vo_eny_eny_	enemy_00_	squad_investigate_start_00	vo_eny_eny_enemy_00_squad_investigate_start_00	omuk	hambo	Enemy	tense	squad leader starts investigation	ここ一帯を探すんだ！
vo_eny_eny_	enemy_00_	squad_investigate_start_01	vo_eny_eny_enemy_00_squad_investigate_start_01	omuk	hambo	Enemy	tense	squad leader starts investigation	いいか、見つけ次第攻撃だ。
vo_eny_eny_	enemy_00_	squad_investigate_start_02	vo_eny_eny_enemy_00_squad_investigate_start_02	omuk	hambo	Enemy	tense	squad leader starts investigation	敵はまだいるかもしれん。気を付けるんだぞ。
vo_eny_eny_	enemy_00_	squad_investigate_start_03	vo_eny_eny_enemy_00_squad_investigate_start_03	omuk	hambo	Enemy	tense	squad leader starts investigation	くまなく探せ！
vo_eny_eny_	enemy_00_	squad_investigate_start_04	vo_eny_eny_enemy_00_squad_investigate_start_04	omuk	hambo	Enemy	tense	squad leader starts investigation	見つけたら、情けは無用だ。
vo_eny_eny_	enemy_00_	squad_investigate_talk_00	vo_eny_eny_enemy_00_squad_investigate_talk_00	omuk	hambo	Enemy	focussed	squad serches the area, commenting on things	何もないぞ！
vo_eny_eny_	enemy_00_	squad_investigate_talk_01	vo_eny_eny_enemy_00_squad_investigate_talk_01	omuk	hambo	Enemy	pondering	squad serches the area, commenting on things	どこに行ったんだ？
vo_eny_eny_	enemy_00_	squad_investigate_talk_02	vo_eny_eny_enemy_00_squad_investigate_talk_02	omuk	hambo	Enemy	tense	squad serches the area, commenting on things	気を抜くな！
vo_eny_eny_	enemy_00_	squad_investigate_talk_03	vo_eny_eny_enemy_00_squad_investigate_talk_03	omuk	hambo	Enemy	tense	squad serches the area, commenting on things	足跡か？！
vo_eny_eny_	enemy_00_	squad_investigate_talk_04	vo_eny_eny_enemy_00_squad_investigate_talk_04	omuk	hambo	Enemy	frusttrated	squad serches the area, commenting on things	追跡は得意じゃないのに…。
vo_eny_eny_	enemy_00_	squad_investigate_talk_05	vo_eny_eny_enemy_00_squad_investigate_talk_05	omuk	hambo	Enemy	tense	squad serches the area, commenting on things	奴らを見かけたか？
vo_eny_eny_	enemy_00_	squad_investigate_talk_06	vo_eny_eny_enemy_00_squad_investigate_talk_06	omuk	hambo	Enemy	nervous	squad serches the area, commenting on things	消えちまった…。
vo_eny_eny_	enemy_00_	squad_investigate_talk_07	vo_eny_eny_enemy_00_squad_investigate_talk_07	omuk	hambo	Enemy	nervous	squad serches the area, commenting on things	幽霊じゃないよな？
vo_eny_eny_	enemy_00_	squad_investigate_talk_08	vo_eny_eny_enemy_00_squad_investigate_talk_08	omuk	hambo	Enemy	focussed	squad serches the area, commenting on things	俺たち、何探してんだ？
vo_eny_eny_	enemy_00_	squad_investigate_talk_09	vo_eny_eny_enemy_00_squad_investigate_talk_09	omuk	hambo	Enemy	focussed	squad serches the area, commenting on things	奴ら、ほんとに敵を見たのかよ？
vo_eny_eny_	enemy_00_	talk_geisha_00	vo_eny_eny_enemy_00_talk_geisha_00	omuk		Enemy	neutral	is approached by Geisha (Excuse me …)	何だ？
vo_eny_eny_	enemy_00_	talk_geisha_01	vo_eny_eny_enemy_00_talk_geisha_01	omuk		Enemy	friendly	is approached by Geisha (Excuse me …)	うん？
vo_eny_eny_	enemy_00_	talk_geisha_02	vo_eny_eny_enemy_00_talk_geisha_02	omuk		Enemy	shy	is approached by Geisha (Excuse me …)	あ…何でしょう？
vo_eny_eny_	enemy_00_	talk_geisha_03	vo_eny_eny_enemy_00_talk_geisha_03	omuk		Enemy	friendly	is approached by Geisha (Excuse me …)	何か御用でも？
vo_eny_eny_	enemy_00_	talk_geisha_04	vo_eny_eny_enemy_00_talk_geisha_04	omuk		Enemy	neutral	is approached by Geisha (Excuse me …)	ふむ？
vo_eny_eny_	enemy_00_	talk_geisha_leave_00	vo_eny_eny_enemy_00_talk_geisha_leave_00	omuk		Enemy	charmed	"is left by Geisha
(I thank you. Farewell ...)"	あ…じゃあな。
vo_eny_eny_	enemy_00_	talk_geisha_leave_01	vo_eny_eny_enemy_00_talk_geisha_leave_01	omuk		Enemy	friendly	"is left by Geisha
(I thank you. Farewell ...)"	こちらこそ。
vo_eny_eny_	enemy_00_	talk_geisha_leave_02	vo_eny_eny_enemy_00_talk_geisha_leave_02	omuk		Enemy	friendly	"is left by Geisha
(I thank you. Farewell ...)"	気にしないでください。
vo_eny_eny_	enemy_00_	talk_geisha_leave_03	vo_eny_eny_enemy_00_talk_geisha_leave_03	omuk		Enemy	remembers his duties	"is left by Geisha
(I thank you. Farewell ...)"	フム…仕事しないとな。
vo_eny_eny_	enemy_00_	talk_geisha_leave_04	vo_eny_eny_enemy_00_talk_geisha_leave_04	omuk		Enemy	friendly	"is left by Geisha
(I thank you. Farewell ...)"	では、失礼。
vo_gothic_gothic_	enemy_00_	talk_idle_00	vo_gothic_gothic_enemy_00_talk_idle_00	omuk		Enemy	relaxed	(sound) humming tune	
vo_gothic_gothic_	enemy_00_	talk_idle_01	vo_gothic_gothic_enemy_00_talk_idle_01	omuk		Enemy		(sound) sneeze	
vo_gothic_gothic_	enemy_00_	talk_idle_02	vo_gothic_gothic_enemy_00_talk_idle_02	omuk		Enemy	surprised	makes noise on duty	えぇ！
vo_gothic_gothic_	enemy_00_	talk_idle_03	vo_gothic_gothic_enemy_00_talk_idle_03	omuk		Enemy	surprised	makes noise on duty	あぁ！
vo_gothic_gothic_	enemy_00_	talk_idle_04	vo_gothic_gothic_enemy_00_talk_idle_04	omuk		Enemy	in thought	makes noise on duty	ふ～む…。
vo_gothic_gothic_	enemy_00_	talk_idle_05	vo_gothic_gothic_enemy_00_talk_idle_05	omuk		Enemy	in thought	makes noise on duty	そうだな…。
vo_gothic_gothic_	enemy_00_	talk_idle_06	vo_gothic_gothic_enemy_00_talk_idle_06	omuk		Enemy	relaxed	"makes noise on duty
(long exhale)"	ハァ…。
vo_gothic_gothic_	enemy_00_	talk_idle_battle_calm_00	vo_gothic_gothic_enemy_00_talk_idle_battle_calm_00	omuk		Enemy	tense	"makes noise on duty
(mumbling)"	俺たちが勝つんだ。
vo_gothic_gothic_	enemy_00_	talk_idle_battle_calm_01	vo_gothic_gothic_enemy_00_talk_idle_battle_calm_01	omuk		Enemy	tense	"makes noise on duty
(mumbling)"	ヘッ…将軍なんぞ…。
vo_gothic_gothic_	enemy_00_	talk_idle_battle_calm_02	vo_gothic_gothic_enemy_00_talk_idle_battle_calm_02	omuk		Enemy	tense	"makes noise on duty
(mumbling)"	狙いは外さないってか。
vo_gothic_gothic_	enemy_00_	talk_idle_battle_calm_03	vo_gothic_gothic_enemy_00_talk_idle_battle_calm_03	omuk		Enemy	nervous	"makes noise on duty
(mumbling)"	あ～あ。
vo_gothic_gothic_	enemy_00_	talk_idle_battle_calm_04	vo_gothic_gothic_enemy_00_talk_idle_battle_calm_04	omuk		Enemy	tense	"makes noise on duty
(mumbling)"	死にこそ栄誉が…。
vo_gothic_gothic_	enemy_00_	talk_idle_battle_05	vo_gothic_gothic_enemy_00_talk_idle_battle_05	omuk		Enemy	rush of battle	makes noise in battle	装填中！
vo_gothic_gothic_	enemy_00_	talk_idle_battle_06	vo_gothic_gothic_enemy_00_talk_idle_battle_06	omuk		Enemy	rush of battle	makes noise in battle	こっちは装填中だ！
vo_gothic_gothic_	enemy_00_	talk_idle_battle_07	vo_gothic_gothic_enemy_00_talk_idle_battle_07	omuk		Enemy	rush of battle	makes noise in battle	援護してくれ！
vo_gothic_gothic_	enemy_00_	talk_idle_battle_08	vo_gothic_gothic_enemy_00_talk_idle_battle_08	omuk		Enemy	rush of battle	makes noise in battle	死ね、幕府の奴らめ！
vo_gothic_gothic_	enemy_00_	talk_idle_battle_09	vo_gothic_gothic_enemy_00_talk_idle_battle_09	omuk		Enemy	rush of battle	makes noise in battle	城を守るんだ！
vo_gothic_gothic_	enemy_00_	talk_idle_battle_10	vo_gothic_gothic_enemy_00_talk_idle_battle_10	omuk		Enemy	rush of battle	makes noise in battle	押せ！
vo_gothic_gothic_	enemy_00_	talk_idle_battle_11	vo_gothic_gothic_enemy_00_talk_idle_battle_11	omuk		Enemy	rush of battle	makes noise in battle	撤退だ！
vo_gothic_gothic_	enemy_00_	talk_idle_battle_12	vo_gothic_gothic_enemy_00_talk_idle_battle_12	omuk		Enemy	rush of battle	makes noise in battle	戻れ！
vo_gothic_gothic_	enemy_00_	talk_idle_battle_13	vo_gothic_gothic_enemy_00_talk_idle_battle_13	omuk		Enemy	rush of battle	makes noise in battle	指揮官がやられた！
vo_gothic_gothic_	enemy_00_	talk_idle_daimyo_00	vo_gothic_gothic_enemy_00_talk_idle_daimyo_00	omuk		Enemy	dutiful	"makes noise on duty
(mumbling)"	藪様のために！
vo_gothic_gothic_	enemy_00_	talk_idle_general_00	vo_gothic_gothic_enemy_00_talk_idle_general_00	omuk		Enemy	dutiful	"makes noise on duty
(mumbling)"	乙事様のために！
vo_gothic_gothic_	enemy_00_	talk_idle_kagesama_00	vo_gothic_gothic_enemy_00_talk_idle_kagesama_00	omuk		Enemy	dutiful	"makes noise on duty
(mumbling)"	カゲサマのために！
vo_gothic_gothic_	enemy_00_	talk_idle_kagesama_01	vo_gothic_gothic_enemy_00_talk_idle_kagesama_01	omuk		Enemy	dutiful	"makes noise on duty
(mumbling)"	昇様のために！
vo_gothic_gothic_	enemy_00_	talk_idle_night_00	vo_gothic_gothic_enemy_00_talk_idle_night_00	omuk		Enemy	tired	"makes noise on duty
(mumbling)"	おお、酒だ。
vo_gothic_gothic_	enemy_00_	talk_idle_night_01	vo_gothic_gothic_enemy_00_talk_idle_night_01	omuk		Enemy	tired	"makes noise on duty
(mumbling)"	一日中起きてたからよ。
vo_gothic_gothic_	enemy_00_	talk_idle_night_02	vo_gothic_gothic_enemy_00_talk_idle_night_02	omuk		Enemy	tired	"makes noise on duty
(mumbling)"	夜は真っ暗だな。
vo_gothic_gothic_	enemy_00_	talk_idle_night_03	vo_gothic_gothic_enemy_00_talk_idle_night_03	omuk		Enemy	tired	(sound) short yawn	
vo_gothic_gothic_	enemy_00_	talk_idle_night_04	vo_gothic_gothic_enemy_00_talk_idle_night_04	omuk		Enemy	tired	(sound) longer yawn	
vo_gothic_gothic_	enemy_00_	talk_idle_snow_00	vo_gothic_gothic_enemy_00_talk_idle_snow_00	omuk		Enemy	cold	"makes noise on duty
(mumbling)"	雪か。
vo_gothic_gothic_	enemy_00_	talk_idle_snow_01	vo_gothic_gothic_enemy_00_talk_idle_snow_01	omuk		Enemy	cold	"makes noise on duty
(mumbling)"	すげぇ寒いな。
vo_gothic_gothic_	enemy_00_	talk_idle_snow_02	vo_gothic_gothic_enemy_00_talk_idle_snow_02	omuk		Enemy	cold	"makes noise on duty
(mumbling)"	うー、さぶ！
vo_gothic_gothic_	enemy_00_	talk_idle_snow_03	vo_gothic_gothic_enemy_00_talk_idle_snow_03	omuk		Enemy	cold	(sound) slight shiver	
vo_gothic_gothic_	enemy_00_	talk_idle_snow_04	vo_gothic_gothic_enemy_00_talk_idle_snow_04	omuk		Enemy	cold	(sound) strong shiver	
vo_gothic_gothic_	enemy_00_	talk_npc_00	vo_gothic_gothic_enemy_00_talk_npc_00	omuk		Enemy	dismissive	dialog without topic	俺には関係ないぜ。
vo_gothic_gothic_	enemy_00_	talk_npc_01	vo_gothic_gothic_enemy_00_talk_npc_01	omuk		Enemy	aggree	dialog without topic	確かにそうだな。
vo_gothic_gothic_	enemy_00_	talk_npc_02	vo_gothic_gothic_enemy_00_talk_npc_02	omuk		Enemy	dismissive	dialog without topic	何でもかんでも信じるのはよくないぞ。
vo_gothic_gothic_	enemy_00_	talk_npc_03	vo_gothic_gothic_enemy_00_talk_npc_03	omuk		Enemy	disagree	dialog without topic	俺が聞いたのはその逆だぜ。
vo_gothic_gothic_	enemy_00_	talk_npc_04	vo_gothic_gothic_enemy_00_talk_npc_04	omuk		Enemy	aggree	dialog without topic	ずっとそうだったな。
vo_gothic_gothic_	enemy_00_	talk_npc_05	vo_gothic_gothic_enemy_00_talk_npc_05	omuk		Enemy	dismissive	dialog without topic	奴はバカだ。言うことなんか聞くなよ。
vo_gothic_gothic_	enemy_00_	talk_npc_06	vo_gothic_gothic_enemy_00_talk_npc_06	omuk		Enemy	aggree	dialog without topic	俺もそう思うぜ。
vo_gothic_gothic_	enemy_00_	talk_npc_07	vo_gothic_gothic_enemy_00_talk_npc_07	omuk		Enemy	warning	dialog without topic	口には気を付けろよ。
vo_gothic_gothic_	enemy_00_	talk_npc_08	vo_gothic_gothic_enemy_00_talk_npc_08	omuk		Enemy	concerned	dialog without topic	そりゃまずいな。
vo_gothic_gothic_	enemy_00_	talk_npc_09	vo_gothic_gothic_enemy_00_talk_npc_09	omuk		Enemy	unconcerned	dialog without topic	そのうち皆忘れるさ。
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_00	vo_gothic_gothic_enemy_00_talk_npc_confirm_00	omuk		Enemy	dutiful	confirms orders during battle	分かりました。
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_01	vo_gothic_gothic_enemy_00_talk_npc_confirm_01	omuk		Enemy	dutiful	confirms orders during battle	仰せの通りに。
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_02	vo_gothic_gothic_enemy_00_talk_npc_confirm_02	omuk		Enemy	dutiful	confirms orders during battle	ただちに。
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_battle_00	vo_gothic_gothic_enemy_00_talk_npc_confirm_battle_00	omuk		Enemy	rush of battle	confirms orders during battle	仰せつかまつる。
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_battle_01	vo_gothic_gothic_enemy_00_talk_npc_confirm_battle_01	omuk		Enemy	rush of battle	confirms orders during battle	上様の仰せの通りに。
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_battle_02	vo_gothic_gothic_enemy_00_talk_npc_confirm_battle_02	omuk		Enemy	rush of battle	confirms orders during battle	期待に応えてみせます！
vo_gothic_gothic_	enemy_00_	talk_npc_orders_00	vo_gothic_gothic_enemy_00_talk_npc_orders_00	omuk		Enemy	focussed	gives orders to guardpost	そのまま警戒だ。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_01	vo_gothic_gothic_enemy_00_talk_npc_orders_01	omuk		Enemy	focussed	gives orders to guardpost	この調子だぞ。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_02	vo_gothic_gothic_enemy_00_talk_npc_orders_02	omuk		Enemy	focussed	gives orders to guardpost	警戒を怠るな。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_03	vo_gothic_gothic_enemy_00_talk_npc_orders_03	omuk		Enemy	focussed	gives orders to guardpost	気を付けろよ。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_04	vo_gothic_gothic_enemy_00_talk_npc_orders_04	omuk		Enemy	focussed	gives orders to guardpost during battle	頑張ってるな。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_05	vo_gothic_gothic_enemy_00_talk_npc_orders_05	omuk		Enemy	focussed	gives orders to guardpost during battle	諦めるなよ。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_00	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_00	omuk		Enemy	rush of battle	asks guardpost for status during battle	そのまま警戒だ。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_01	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_01	omuk		Enemy	rush of battle	asks guardpost for status during battle	新しい命令だ。
