lvl,sec,voen,vojp,s,en,cn,jp
24,72,vocs_over_over_finalcastle_easteregg_n00,vocs_finalcastle_easteregg_n00_jp,BROGUN,Your technique is magnificent.,您这招真是太牛逼了。,見事な技じゃ。
24,72,vocs_over_over_finalcastle_easteregg_n01,vocs_finalcastle_easteregg_n01_jp,BROGUN,"When cut across the neck, a sound like wailing winter winds is heard, they say.",人言，刎颈之声如冬风哀号。,首を搔っ切ると、嘆きの冬の風のような音がすると言う。
24,72,vocs_over_over_finalcastle_easteregg_n02,vocs_finalcastle_easteregg_n02_jp,BROGUN,"I'd always hoped to cut someone like that someday, to hear that sound.",为闻其声，吾常期某日以此法杀人。,余はそのように誰かを切ってその音を聞いてみたいと常々思うておったが
24,72,vocs_over_over_finalcastle_easteregg_n03,vocs_finalcastle_easteregg_n03_jp,BROGUN,But to have it happen to my own neck is ridiculous.,岂知反起吾身，荒谬至极。,余の首でそれを試そうとは、愚の骨頂よ。
24,73,vo_hint_hint_finalcastle_monologue1_n00,vo_finalcastle_monologue1_n00_jp,BROGUN,?shiro Mugen. Have I underestimated you?,尾城无限，是我低估你了吗？,大代武源。余はお主を見くびっておったのか？
24,73,vo_hint_hint_finalcastle_monologue1_n01,vo_finalcastle_monologue1_n01_jp,BROGUN,It doesn't matter. The game is lost. My brother will not let me recover.,也无所谓了。败了就是了败了，兄长不可能让我东山再起的。,まあそれもどうでもよい。負けは負けじゃ。兄上は余を立ち直らせてはくれまい。
24,73,vo_hint_hint_finalcastle_monologue1_n02,vo_finalcastle_monologue1_n02_jp,BROGUN,No doubt Mugen's assassins are already on their way.,毫无疑问，无限手下的刺客已经在赶来了。,間違いなく武源の暗殺者どもが既にここへ向かっておろう。
24,73,vo_hint_hint_finalcastle_monologue1_n03,vo_finalcastle_monologue1_n03_jp,BROGUN,"Yes, they must have been the ones who took my son.",对了，绑架我儿子的应该就是他们。,ああ、余の息子を討ち取った者どもに違いない。
24,73,vo_hint_hint_finalcastle_monologue1_n04,vo_finalcastle_monologue1_n04_jp,BROGUN,"I wonder … of all people, would Mugen have understood?",世人都不理解我，但无限或许可以理解我吧？,どうであろう…あの武源が理解してくれただろうか？
24,73,vo_hint_hint_finalcastle_monologue1_n05,vo_finalcastle_monologue1_n05_jp,BROGUN,"Was he not a man of honour, willing to make sacrifices to fulfil his duty?",他也是个为仁义而活，随时准备为责任献出生命的人，不是吗？,奴は仁義に生きる男で、任務のためなら犠牲をも厭わない男ではなかったか？
24,73,vo_hint_hint_finalcastle_monologue1_n06,vo_finalcastle_monologue1_n06_jp,BROGUN,"We are all masters of our fate. We choose our duty. I chose a future of conquest, while my brother chose peace.",我们俩兄弟都是命运的主宰。我们各选其责。我选择了征战，而兄长却选择了和平。,運命は我らの手中にある。自身の運命は自身で決めるのだ。余は日本征服の未来を選んだが、兄上は平和を選んだのじゃ。
24,73,vo_hint_hint_finalcastle_monologue1_n07,vo_finalcastle_monologue1_n07_jp,BROGUN,"And so, for duty, I ignored family and gathered allies against my own brother.",所以，为了责任，我抛弃了家人，召集盟友对抗我的亲哥哥。,故に役目を果たすため、余は家族を無視し、同盟を集めて実の兄を討とうとしたのじゃ。
24,73,vo_hint_hint_finalcastle_monologue1_n08,vo_finalcastle_monologue1_n08_jp,BROGUN,"For duty, I sacrificed Okkoto so I would gain honour and respect.",为了责任，我牺牲了乙事，以获取荣誉和尊重。,役目のため、余が名誉と敬意を勝ち得るためにオッコトを犠牲にした。
24,73,vo_hint_hint_finalcastle_monologue1_n09,vo_finalcastle_monologue1_n09_jp,BROGUN,"For duty, I killed my own nephew, and for duty I would have become Shogun.",为了责任，我手刃了自己的侄儿。为了责任，我本将成为将军。,役目のため、余は実の甥を殺し、そして役目のために余は将軍になろうとした。
24,73,vo_hint_hint_finalcastle_monologue1_n11,vo_finalcastle_monologue1_n11_jp,BROGUN,I would have reclaimed our territories in Korea.,我本将举兵朝鲜，夺回领土。,朝鮮の領地を再び我が国のものとすることもできたであろう。
24,73,vo_hint_hint_finalcastle_monologue1_n12,vo_finalcastle_monologue1_n12_jp,BROGUN,I would have led our samurai against the Chinese.,我本将率领武士，对抗中华。,支那の国に余の侍たちを送りこむこともできたであろう。
24,73,vo_hint_hint_finalcastle_monologue1_n13,vo_finalcastle_monologue1_n13_jp,BROGUN,The world would have known our glory. A nation of the finest warriors. An unstoppable force.,我国本将享誉世界。成为最强战士的家园，成为无法阻挡的力量。,世界は我らの栄光を目しておっただろう。最強の戦士たちの国家。誰にも止めることのできない武力。
24,73,vo_hint_hint_finalcastle_monologue1_n14,vo_finalcastle_monologue1_n14_jp,BROGUN,That is the future I saw for our people. That is the duty I chose.,这才是我看到的未来。这才是我选择的责任。,これが余が思い描いた余の民の未来だったのじゃ。これが余が選んだ余の役目じゃ。
24,73,vo_hint_hint_finalcastle_monologue1_n15,vo_finalcastle_monologue1_n15_jp,BROGUN,"A samurai is master of his fate. Yet without duty, life has no purpose.",武士可以决定自身的命运。然而没有了责任，人生就毫无意义。,侍は己の運命は己で切り拓く。しかし役目なくては、人生には何の意義もない。
24,73,vo_hint_hint_finalcastle_monologue1_n16,vo_finalcastle_monologue1_n16_jp,BROGUN,"But now Mugen stands victorious in death. Was it because his duty lay elsewhere, in the end?",但现在无限虽死犹荣。难道是因为我看错了他的责任吗？,しかし今、武源は死に際に勝ち誇って立っておった。彼の役目は結局のところ他にあったからなのであろうか？
24,74,vo_hint_hint_finalcastle_monologue2_n00,vo_finalcastle_monologue2_n00_jp,BROGUN,"Yes, I see.",啊，我明白了。,ああ、わかった。
24,74,vo_hint_hint_finalcastle_monologue2_n01,vo_finalcastle_monologue2_n01_jp,BROGUN,"Still, it doesn't matter.",然而，为时已晚。,しかし、それはもうどうでもよい。
24,74,vo_hint_hint_finalcastle_monologue2_n02,vo_finalcastle_monologue2_n02_jp,BROGUN,We all chose our duty.,我们都各选其责。,己が役目は己で決める。
24,74,vo_hint_hint_finalcastle_monologue2_n03,vo_finalcastle_monologue2_n03_jp,BROGUN,We are masters of our own destiny.,我们都是自己命运的主宰。,運命は我らの手中にある。.
24,74,vo_hint_hint_finalcastle_monologue2_n04,vo_finalcastle_monologue2_n04_jp,BROGUN,And yet I wonder ...,然而我想知道……,しかしどうだろう…。
24,74,vo_hint_hint_finalcastle_monologue2_n05,vo_finalcastle_monologue2_n05_jp,BROGUN,"What will be left, in the end …",最终会留下什么……,最後には何が残るのであろう…。
24,75,vocs_over_over_finalcastle_revenge1_n00,vocs_finalcastle_revenge1_n00_jp,BROGUN,You! What loyalty does a mercenary like you owe to the dead?,是你！你这种佣兵打手，既然雇主已死，为何还要对他效忠？,貴様！貴様のような傭兵ごときに死者への忠義心などどこにある？
24,75,vocs_over_over_finalcastle_revenge1_n01,vocs_finalcastle_revenge1_n01_jp,NINJA,To the dead? None. To a friend though ... more than enough to finish you.,雇主？非也，我是替朋友……来取你这条狗命的。,死者？そんなものはない。しかし友になら…貴様の命を終わらせるには十分なくらいは持ち合わせている。
24,75,vocs_over_over_finalcastle_revenge1_n02,vocs_finalcastle_revenge1_n02_jp,BROGUN,Filthy assassin. You are not worthy of my sight. I'd rather watch the evening sky.,卑鄙的刺客。都不值得我正眼看你，我宁愿看着夜空。,けがらわしい殺し屋め。貴様などは見るに堪えない。夕暮れの空を眺めたほうがましじゃ。
24,75,vocs_over_over_finalcastle_revenge1_n02a,vocs_finalcastle_revenge1_n02a_jp,BROGUN,Filthy assassin.,卑鄙的刺客。,けがらわしい殺し屋め。
24,75,vocs_over_over_finalcastle_revenge1_n03a,vocs_finalcastle_revenge1_n03a_jp,BROGUN,"If I must die, I will do so by my own hand.",既然难逃一死，我要自己动手。,余が死なねばならぬのなら、己の手で終わらせる。
24,76,vocs_over_over_finalcastle_revenge2_n00,vocs_finalcastle_revenge2_n00_jp,BROGUN,Ah! The thief ?shiro Mugen took pity on. Here to avenge your benefactor?,啊！是尾城无限看着可怜，收留的那个小偷。你是来为恩人报仇的吗？,ああ！大代武源が哀れんだコソ泥か。恩人の敵を討ちに来たのか？
24,76,vocs_over_over_finalcastle_revenge2_n01,vocs_finalcastle_revenge2_n01_jp,TRAPPER,He was a friend. You don't leave friends behind. And you don't forget them.,他是我的朋友。人不能抛弃朋友，也不能忘记朋友。,あの方は友だった。友を置いてはいかない。そして友を忘れたりもしない。
24,76,vocs_over_over_finalcastle_revenge2_n02,vocs_finalcastle_revenge2_n02_jp,BROGUN,Killed by a ragged child. Who would have thought. Go ahead. Don't waste my time.,谁能想到，我会死在捡破烂的小毛孩手里。快动手吧，别浪费我时间。,みすぼらしいガキに殺されるなど。誰が想像できたであろうか。やれ。余の時間を無駄にするな。
24,76,vocs_over_over_finalcastle_revenge2_n02a,vocs_finalcastle_revenge2_n02a_jp,BROGUN,I will not be killed by a ragged child.,我绝不会死在捡破烂的小毛孩手里。,みすぼらしいガキなんぞに殺されてたまるか。
24,76,vocs_over_over_finalcastle_revenge2_n03a,vocs_finalcastle_revenge2_n03a_jp,BROGUN,"If I must die, I will do so by my own hand.",既然难逃一死，我要自己动手。,余が死なねばならぬのなら、己の手で終わらせる。
24,77,vocs_over_over_finalcastle_revenge3_n00,vocs_finalcastle_revenge3_n00_jp,BROGUN,Ahh. The whore that warmed Mugen's bed.,啊。是你，那个给无限暖床的婊子。,ああ。武源の床を暖めておった売女か。
24,77,vocs_over_over_finalcastle_revenge3_n01,vocs_finalcastle_revenge3_n01_jp,GEISHA,A poor choice for last words.,你这遗言真没品味。,最期の言葉がそんなんでいいのかい。
24,77,vocs_over_over_finalcastle_revenge3_n02,vocs_finalcastle_revenge3_n02_jp,BROGUN,So I shall die at the hands of a woman. Very well. Do what you must.,我竟然会死在女人手里。也罢，动手吧。,どうやら余は女の手で殺されるのか。いいだろう。やってしまうがよい。
24,77,vocs_over_over_finalcastle_revenge3_n02a,vocs_finalcastle_revenge3_n02a_jp,BROGUN,I will not be killed by the hands of a woman.,我绝不会死在女人手里。,女の手で殺されてたまるか。
24,77,vocs_over_over_finalcastle_revenge3_n03a,vocs_finalcastle_revenge3_n03a_jp,BROGUN,"If I must die, I will do so by my own hand.",既然难逃一死，我要自己动手。,余が死なねばならぬのなら、己の手で終わらせる。
24,78,vocs_over_over_finalcastle_revenge4_n00,vocs_finalcastle_revenge4_n00_jp,NINJA,Oshiro Mugen sends his regards …,我替尾城无限向你问好……,大代武源がよろしく言ってたぜ…。
24,78,vocs_over_over_finalcastle_revenge4_n01,vocs_finalcastle_revenge4_n01_jp,TRAPPER,My name is Yuki. I am not a child.,我名叫友希，不叫小毛孩。,あたしの名は雪。ガキじゃないよ。
24,78,vocs_over_over_finalcastle_revenge4_n02,vocs_finalcastle_revenge4_n02_jp,GEISHA,We all wept for Mugen. No one will weep for you.,我们都曾为无限哭泣，但没人会为你流泪。,私たちは皆武源様の死に涙を流した。アンタの死には誰も涙を流さないだろうさ。
24,79,vocs_over_over_finalcastle_revenge5_n03,vocs_finalcastle_revenge5_n03_jp,BROGUN,I shall commit Seppuku.,吾将切腹。,切腹致す。
24,79,vocs_over_over_finalcastle_revenge5_n04,vocs_finalcastle_revenge5_n04_jp,BROGUN,*deathsound*,*死亡音乐*,*deathsound*
24,79,vocs_over_over_finalcastle_revenge5_n05,vocs_finalcastle_revenge5_n05_jp,NINJA,Good riddance.,大快人心。,せいせいする。
24,79,vocs_over_over_finalcastle_revenge5_n06,vocs_finalcastle_revenge5_n06_jp,TRAPPER,It's over. He's gone.,一切都结束了，他已经死了。,終わりだね。奴は死んだよ。
24,79,vocs_over_over_finalcastle_revenge5_n07,vocs_finalcastle_revenge5_n07_jp,GEISHA,It was more than you deserved.,让你切腹算是便宜你了。,身に余る死に方だわ。
24,80,vocs_over_over_finalcastle_debriefing_n00,vocs_finalcastle_debriefing_n00_jp,ALCHEMIST,In the cicada's cry … no sign can foretell … how soon it must die.,蝉声鸣不已……安有死亡时 。,閑かさや…岩にしみ入る…蝉の声。
24,80,,vocs_finalcastle_debriefing_n01_jp,GEISHA,It is done.,都结束了。,終わったのね。
24,80,vocs_over_over_finalcastle_debriefing_n03,vocs_finalcastle_debriefing_n03_jp,TRAPPER,What now?,接下来呢？,次は？
24,80,vocs_over_over_finalcastle_debriefing_n04,vocs_finalcastle_debriefing_n04_jp,NINJA,"We should leave, before anyone starts looking for us.",在被人发现之前，赶紧离开此地吧。,ここを離れたほうが良いだろう、誰かが探しに来る前に。
24,81,vocs_over_over_finalcastle_debriefing_n05,vocs_finalcastle_debriefing_n05_jp,TRAPPER,Takuma-sensei!,琢磨师父！,巧磨先生！
24,81,vocs_over_over_finalcastle_debriefing_n06,vocs_finalcastle_debriefing_n06_jp,ALCHEMIST,Yuki-chan! Good to see we've all made it out safely.,友希姑娘！看到大家都安全逃出来，我就放心了。,雪ちゃん！皆無事に出てこれて安心したわい。
24,81,vocs_over_over_finalcastle_debriefing_n07,vocs_finalcastle_debriefing_n07_jp,NINJA,What is going to happen now?,接下来怎么办？,これからどうなる？
24,81,vocs_over_over_finalcastle_debriefing_n08,vocs_finalcastle_debriefing_n08_jp,GEISHA,That depends. I for one will return to the Shogun.,看你了。我得回去向将军汇报。,あなた達次第ね。私は上様の元へ戻るわ。
24,81,vocs_over_over_finalcastle_debriefing_n09,vocs_finalcastle_debriefing_n09_jp,TRAPPER,And we're not?,我们不一起去吗？,あたしたちは戻らないの？
24,81,vocs_over_over_finalcastle_debriefing_n10,vocs_finalcastle_debriefing_n10_jp,GEISHA,"I believe the choice is up to you. We did as the Shogun commanded, but we did so because of Mugen.",你们自己决定。我们虽是遵照将军之命执行任务，但其实是为了无限才做的。,あなた次第よ。私たちは上様の命通りに動いたわ。でもそれは武源様がいたからよ。
24,81,vocs_over_over_finalcastle_debriefing_n11,vocs_finalcastle_debriefing_n11_jp,NINJA,I guess you're right. It won't be the same.,你说的有理。事态已经变了。,あんたの言うことも一理ある。これまでと同じようにはいかないだろう。
24,81,vocs_over_over_finalcastle_debriefing_n12,vocs_finalcastle_debriefing_n12_jp,GEISHA,I have come to enjoy our companionship. I would rather say goodbye on my own than see us drawn apart by circumstance.,这一路走来，我已经把大家当做伙伴。所以，与其等到各式各样不得已的情况将大家强行分开，我宁愿现在先亲口向大家道别。,私はこの付き合いも悪くないって思ってきたところよ。色んな事情でバラバラになってくのを見るよりは、自分でしっかりお別れを言いたいわ。
24,81,vocs_over_over_finalcastle_debriefing_n13,vocs_finalcastle_debriefing_n13_jp,ALCHEMIST,"Now, there is wisdom in that.",嗯，此话颇有道理。,それが賢明かもしれんのう。
24,81,vocs_over_over_finalcastle_debriefing_n14,vocs_finalcastle_debriefing_n14_jp,TRAPPER,"What about you, Aiko-san? Won't the Shogun be angry with you if we don't come too?",那你怎么办呢，爱子姐？如果我们不回去的话，将军不会对你发火吗？,愛琥さんはどうするの？あたしたちが一緒に行かなくても将軍様は怒らない？
24,81,vocs_over_over_finalcastle_debriefing_n15,vocs_finalcastle_debriefing_n15_jp,GEISHA,"Do not fear, Yuki-chan. I still have something to offer him. I hope he will forgive this minor disobedience.",别害怕，友希妹妹，我还有样东西可以和他做交易。如果他接受，应该不会在意这点小事的。,大丈夫、雪ちゃん。私にはまだ取引できるものがあるから。この程度の命令違反は見逃してくれることを願うわ。
24,81,vocs_over_over_finalcastle_debriefing_n16,vocs_finalcastle_debriefing_n16_jp,NINJA,So … it is farewell then?,那么……就此别过吧？,それじゃあ…ここでお別れか？
24,81,vocs_over_over_finalcastle_debriefing_n17,vocs_finalcastle_debriefing_n17_jp,ALCHEMIST,The road ahead is long …,前方路途漫漫……,この先の道のりは長いぞ…
24,81,vocs_over_over_finalcastle_debriefing_n18,vocs_finalcastle_debriefing_n18_jp,ALCHEMIST,"Why not travel together for a bit, and say goodbye along the way?",何不再同行一段，在路上道别呢？,もうちょっとばかり旅を続けて、この先でお別れするのはどうかのう？
24,81,vocs_over_over_finalcastle_debriefing_n19,vocs_finalcastle_debriefing_n19_jp,TRAPPER,"Yes! Can we do that, Aiko-san? Please say yes!",嗯！这样比较好。爱子姐，好不好？,うん！そうしていい、愛琥さん？いいよね？
24,81,vocs_over_over_finalcastle_debriefing_n20,vocs_finalcastle_debriefing_n20_jp,GEISHA,"I have no objection. What about you, Hayato-san?",我不反对。隼人兄意下如何？,私は反対しないわ。貴方はどうするの、隼人さん？
24,81,vocs_over_over_finalcastle_debriefing_n21,vocs_finalcastle_debriefing_n21_jp,NINJA,Sure. No one else around to keep an eye on you …,当然可以。再说，现在也没有其他人可以在路上保护你了……,もちろん。あんたらを見守る者が他にいないみたいだからな…。
24,81,vocs_over_over_finalcastle_debriefing_n22,vocs_finalcastle_debriefing_n22_jp,NINJA,Eh … I think I can make some room in my schedule ...,呃……我应该能挤出点时间……,あー…少しくらいなら予定を空けてやらんこともない…。
24,81,vocs_over_over_finalcastle_debriefing_n23,vocs_finalcastle_debriefing_n23_jp,NINJA,Sure. What would you do without me ...,当然可以，没我你要怎么办……,もちろん。俺がいなきゃ困るみたいだからな…。
24,81,vocs_over_over_finalcastle_debriefing_n24,vocs_finalcastle_debriefing_n24_jp,NINJA,"Teh … alright, why not. Lead the way …",呵……好吧，有何不可。带路吧…… ,ふっ…まあ良いだろう。案内するぜ…。
24,82,vocs_over_over_finalcastle_debriefing1a_n00,vocs_finalcastle_debriefing1a_n00_jp,ALCHEMIST,In the cicada's cry … no sign can foretell … how soon it must die.,蝉声鸣不已……安有死亡时 。,閑かさや…岩にしみ入る…蝉の声。
24,82,vocs_over_over_finalcastle_debriefing1a_n01,vocs_finalcastle_debriefing1a_n01_jp,GEISHA,It is done.,都结束了。,終わったのね。
24,82,vocs_over_over_finalcastle_debriefing1a_n03,vocs_finalcastle_debriefing1a_n03_jp,TRAPPER,What now?,接下来呢？,次は？
24,82,vocs_over_over_finalcastle_debriefing1a_n04,vocs_finalcastle_debriefing1a_n04_jp,NINJA,"We'd better leave, before anyone starts looking for us.",在被人发现之前，赶紧离开此地吧。,ここを離れないと、誰かが探しに来る前に。
24,83,vocs_over_over_finalcastle_debriefing1a_n05,vocs_finalcastle_debriefing1a_n05_jp,TRAPPER,Takuma-sensei!,琢磨师父！,巧磨先生！
24,83,vocs_over_over_finalcastle_debriefing1a_n06,vocs_finalcastle_debriefing1a_n06_jp,ALCHEMIST,Yuki-chan! Good to see we've all made it out safely.,友希姑娘！看到大家都安全逃出来，我就放心了。,雪ちゃん！皆無事に出てこれて安心したわい。
24,83,vocs_over_over_finalcastle_debriefing1a_n07,vocs_finalcastle_debriefing1a_n07_jp,GEISHA,We have fulfilled our duty. Now all that's left is to report back to the Shogun.,我们的任务就算是完成了。现在就剩回去禀报将军了。,これで私たちの役目は終わりね。あとは上様への報告だけよ。
24,83,vocs_over_over_finalcastle_debriefing1a_n08,vocs_finalcastle_debriefing1a_n08_jp,NINJA,I … don't think I'll be coming.,我就……不去了。,俺は…行けない。
24,83,vocs_over_over_finalcastle_debriefing1a_n09,vocs_finalcastle_debriefing1a_n09_jp,TRAPPER,"Huh? … why not? We did what the Shogun wanted, right?",啊？…为什么？任务已经全部完成了，不是吗？,へ？…何で？あたしたち将軍様の命通りにやったでしょ？
24,83,vocs_over_over_finalcastle_debriefing1a_n10,vocs_finalcastle_debriefing1a_n10_jp,NINJA,I didn't do this for the Shogun. I did it for us and … you know.,我做这些不是为了将军。是为了我自己...以及…...你们懂的。,俺は上様のために動いたんじゃない。俺自身、それから…分かるだろう？
24,83,vocs_over_over_finalcastle_debriefing1a_n11,vocs_finalcastle_debriefing1a_n11_jp,NINJA,"Don't get me wrong, I have nothing against you all. But from here on … ",别误会，并不是因为讨厌你们。但从今往后……  ,誤解しないで欲しい。あんたたちが嫌いとかそういうわけじゃない。でもここから先は…。
24,83,vocs_over_over_finalcastle_debriefing1a_n12,vocs_finalcastle_debriefing1a_n12_jp,GEISHA,"… it would not be the same. I understand, Hayato-san.",……已经无法再像以前一样了。我明白，隼人兄。,…これまでと同じようにはいかない。分かるわ、隼人さん。
24,83,vocs_over_over_finalcastle_debriefing1a_n13,vocs_finalcastle_debriefing1a_n13_jp,ALCHEMIST,"Then maybe we should follow Hayato's example, Yuki-chan. ",那么，我们也效仿隼人离开吧，友希姑娘。 ,ではワシらも隼人に倣うとするかのう、雪ちゃん。 
24,83,vocs_over_over_finalcastle_debriefing1a_n14,vocs_finalcastle_debriefing1a_n14_jp,TRAPPER,But … won't the Shogun be looking for us?,但是……将军大人不会找我们吗？,でも…将軍様はあたしたちを探しに来ない？
24,83,vocs_over_over_finalcastle_debriefing1a_n15,vocs_finalcastle_debriefing1a_n15_jp,GEISHA,"Do not fear, Yuki-chan. I will still report to the Shogun. I have an offer to make him. If he accepts it, he might forgive this minor disobedience.",没关系，友希小妹，我还是会去向将军报告的。而且我还有样东西可以和他做交易，如果他接受，应该不会在意这点小事的。,大丈夫、雪ちゃん。上様には報告はするけれど。私にはまだ取引できるものがあるから。上様がそれを受け取れば、このくらいの命令違反は見逃してくれるかも。
24,83,vocs_over_over_finalcastle_debriefing1a_n16,vocs_finalcastle_debriefing1a_n16_jp,TRAPPER,"So … we say goodbye, now?",所以……我们现在就要分开了？,じゃあ…これでお別れなの？
24,83,vocs_over_over_finalcastle_debriefing1a_n17,vocs_finalcastle_debriefing1a_n17_jp,ALCHEMIST,The road ahead is long …,前方路途漫漫……,この先の道のりは長いぞ…。
24,83,vocs_over_over_finalcastle_debriefing1a_n18,vocs_finalcastle_debriefing1a_n18_jp,ALCHEMIST,"Why not travel together a bit longer, and say goodbye along the way?",何不再同行一段，在路上道别呢？,もうちょっとばかり旅を続けて、この先でお別れするのはどうかのう？
24,83,vocs_over_over_finalcastle_debriefing1a_n19,vocs_finalcastle_debriefing1a_n19_jp,TRAPPER,"Yes! Can we do that, Aiko-san? Please say yes!",嗯！这样比较好。爱子姐，好不好？,うん！そうしていい、愛琥さん？いいよね？
24,83,vocs_over_over_finalcastle_debriefing1a_n20,vocs_finalcastle_debriefing1a_n20_jp,GEISHA,"I have no objection. What about you, Hayato-san?",我不反对。隼人兄意下如何？,私は反対しないわ。貴方はどうするの、隼人さん？
24,83,vocs_over_over_finalcastle_debriefing1a_n21,vocs_finalcastle_debriefing1a_n21_jp,NINJA,Heh … alright. I think I can put up with you for a few more miles ...,呵……行吧。再忍你们几里路也不是不可以……,へっ…まあいいだろう。あと数里くらいなら我慢してやらんこともない…。
24,84,vocs_over_over_finalcastle_outro_n00,vocs_finalcastle_outro_n00_jp,NARRATOR,"With the death of Lord Noboru, Japan was spared another century of war. The conspiracy of Kage-sama finally came to an end.",昇大名死后，影大人的阴谋也终于划上了句号。 ,昇の死により、カゲサマの陰謀はようやく終わりを迎えた。
24,84,vocs_over_over_finalcastle_outro_n01,vocs_finalcastle_outro_n01_jp,NARRATOR,The truth would never be known. History books say that Noboru was put under house arrest by his brother and committed suicide.,历史从来就不全是真相。史书上记载，昇被兄长软禁，并最终自杀身亡。,歴史は真実とは限らない。歴史は昇が実の兄によって軟禁され、そして自決したとされている。
24,84,vocs_over_over_finalcastle_outro_n02,vocs_finalcastle_outro_n02_jp,NARRATOR,"Having avenged their friend Mugen, his companions disbanded. No one knows what became of them, though their deeds inspired countless legends.",尽管遭遇甚多阴谋及反叛，但幕府政权仍然维持了近三百年的和平。,武源の復讐を果たしたのち、解散した一行のその後を知る者はいない。が、しかし。その偉業は多くの伝説を生み出した。
24,84,vocs_over_over_finalcastle_outro_n03,vocs_finalcastle_outro_n03_jp,NARRATOR,"The Shogun was given another son. His dynasty would keep the peace for almost three centuries, though there were many more conspiracies and attempted rebellions.",无限的同伴们为其复仇之后，就解散了。没有人知道之后发生了什么，但他们的英勇事迹成就了无数传奇。,陰謀や反乱に終わりはない。しかし、彼の幕府はその後三百年もの間、平和を維持したのである。
24,84,vocs_over_over_finalcastle_outro_n05,vocs_finalcastle_outro_n05_jp,NARRATOR,"One can only wonder how many fought and died for the Shogun, their names never mentioned, their deeds secret, their tales forever hidden, in the shadows.",到底有多少人曾为将军战斗，献出生命呢？这些人的名字从未提及，事迹无人知晓。他们的故事将会永远沉睡在黑暗中……,将軍のためにどれだけの人が戦い、命を落としたのか。名前も功績も世に出ることがなく、その物語は永遠に闇の中に沈んでいるのだ。
1,85,vocs_over_over_firstcastle_intro_n00,vocs_firstcastle_intro_n00_jp,NARRATOR,"Japan, early Edo Period",日本，江户时代早期,日本、江戸の初期
1,85,vocs_over_over_firstcastle_intro_n01,vocs_firstcastle_intro_n01_jp,NARRATOR,"Finally, after centuries of civil war, there is hope for peace as a new Shogun rises to unify the nation.",历经数百年战乱之后，终于又出现了一位可以独掌大权的幕府将军，日本即将迎来久违的和平。,百年以上続く戦乱の中、新たな将軍による平和への一筋の光が見えていた。
1,85,vocs_over_over_firstcastle_intro_n02,vocs_firstcastle_intro_n02_jp,NARRATOR,"In the stronghold of Osaka Castle the last  adversary remains defiant. After months of siege, the Shogun sends a lone Shinobi into the heart of the enemy fortress …",将军的最后一位对手仍然在大阪城内负隅顽抗。眼看数月围城无果，将军便秘派一位独行忍者潜入到敌方要塞中心……,大阪城要塞にて、敵兵による最後の抵抗が続いていた。数ヶ月に及ぶ包囲戦の後、将軍はたった一人の”忍”を敵要塞の中心に送り込む…。
1,85,vocs_over_over_firstcastle_intro_n02a,vocs_firstcastle_intro_n02a_jp,NARRATOR,"In the stronghold of Osaka Castle the last  adversary remains defiant. After months of siege, the Shogun sends a lone Shinobi on a secret mission …",将军的最后一位对手仍然在大阪城内负隅顽抗。眼看数月围城无果，将军便秘派一位独行忍者执行一项隐秘任务……,大阪城要塞にて、敵兵による最後の抵抗が続いていた。数ヶ月に及ぶ包囲戦の後、将軍はたった一人の”忍”にある指令を与える…。
1,85,vocs_over_over_firstcastle_intro_n03,vocs_firstcastle_intro_n03_jp,NINJA,Nothing personal. Just can't have you warn the others up there.,虽与你无冤无仇，但我不能让你走漏了风声。,悪く思うなよ。見つかると面倒なんでな。
1,85,vocs_over_over_firstcastle_intro_n04,vocs_firstcastle_intro_n04_jp,NINJA,Looks like a whole nest of guards. Bet they're preparing for the Shogun's next attack.,真是戒备森严。看来正在为抵挡将军的下次进攻做准备。,大量の見張りだな。上様の次の攻撃に備えているようだな。
1,85,vocs_over_over_firstcastle_intro_n04a,vocs_firstcastle_intro_n04a_jp,NINJA,Looks like a whole nest of guards. Who'd have thought! This might actually get challenging.,真是戒备森严，万万没想到!看来这次有点棘手。,こいつは驚いた。大量の見張りだな。少し手こずるかもな。
1,85,vocs_over_over_firstcastle_intro_n05,vocs_firstcastle_intro_n05_jp,NINJA,"Not much happening here. I'll keep my head down, just in case.",这边好像没什么情况。但还是小心为妙，以防万一。,ここらへんは安全そうだな。だが、念のため注意して進もう。
1,85,vocs_over_over_firstcastle_intro_n05a,vocs_firstcastle_intro_n05a_jp,NINJA,"Not much happening here. I'll keep my head down, just in case.",这边好像没什么情况。但还是小心为妙，以防万一。,ここらへんは安全そうだな。だが、念のため注意して進もう。
1,85,vocs_over_over_firstcastle_intro_n06,vocs_firstcastle_intro_n06_jp,NINJA,Barricades everywhere. Who'd have thought! This might actually get challenging.,到处都是路障。万万没想到!看来这次有点棘手。,こいつは驚いた。防柵だらけだな。少し手こずるかもな。
1,85,vocs_over_over_firstcastle_intro_n06a,vocs_firstcastle_intro_n06a_jp,NINJA,Barricades everywhere. Bet they're preparing for the Shogun's next attack.,到处都是路障。看来正在为抵挡将军的下次进攻做准备。,防柵だらけだな。上様の次の攻撃に備えているようだな。
1,85,vocs_over_over_firstcastle_intro_n07,vocs_firstcastle_intro_n07_jp,NINJA,There. Have to reach that gate. Guess I have my work cut out for me.,大门在那儿，必须先到那里。这下有得忙了。,あそこだ。あの門の所まで行かなければ。厄介な仕事になりそうだ。
