lvl,sec,voen,vojp,s,en,cn,jp
15,384,vocs_over_over_uprising_debriefing_n12,vocs_uprising_debriefing_n12_jp,WARRIOR,Yet in the end he betrayed you. This man has no honour. He must be brought to justice.,然而他却最终背叛了你。影大人毫无荣誉可言。必须伸张正义，将他绳之以法。,しかし、最後は裏切りか。カゲサマに名誉などありはせぬ、正義のもとに鉄槌をくだそう！
15,384,vocs_over_over_uprising_debriefing_n13,vocs_uprising_debriefing_n13_jp,GENERAL,Very well. We last met in a hidden camp. I have a map in my tent. Maybe you will find him there. Now honour our agreement!,好吧。我们最后一次见面是在一座隐营地内。在我营帐里有张地图，他也许还在那里。好了…让我保全名誉吧。,そうか。最後に会ったのは潜伏の野営地。天幕の中に地図がある、そこで奴を見つけられるかもしれぬ。次は我らの名誉だ。
15,384,vocs_over_over_uprising_debriefing_n14,vocs_uprising_debriefing_n14_jp,WARRIOR,I will do what must be done. Take this …,我答应过的绝不反悔。拿好这个……,成すべき事を成す。これを取られよ…。
15,384,vocs_over_over_uprising_debriefing_n15,vocs_uprising_debriefing_n15_jp,WARRIOR,"I will assist you. Everyone, bear witness!",我会帮你介错。大家来帮我见证。（介錯是什麼意思？）,拙者が介錯致す。皆が証人となろう！
15,384,vocs_over_over_uprising_debriefing_n16,vocs_uprising_debriefing_n16_jp,GENERAL,Shall Ashura subdue a man like me? … I shall be born again … and cut off ?shiro Mugen's head …,虽遇阿修罗…...敢与试角力…...吾必将重生…...取无限首级……,阿修羅王に…われ劣らめや、やがてまた生まれて取らん…大代が首。
15,384,vocs_over_over_uprising_debriefing_n16a,vocs_uprising_debriefing_n16a_jp,GENERAL,Shall Ashura subdue a man like me? … I shall be born again … and cut off Kage-sama's head …,虽遇阿修罗…...敢与试角力…...吾必将重生…...取影贼首级……,阿修羅王に…われ劣らめや、やがてまた生まれて取らん…カゲサマが首。
15,384,vocs_over_over_uprising_debriefing_n17,vocs_uprising_debriefing_n17_jp,GENERAL,… ,… … ,…。
15,384,vocs_over_over_uprising_debriefing_n18,vocs_uprising_debriefing_n18_jp,WARRIOR,… ,… … ,…。
15,384,vocs_over_over_uprising_debriefing_n19,vocs_uprising_debriefing_n19_jp,NINJA,Wonder why Kage-sama betrayed him.,为何影大人会背叛了他？,どうしてカゲサマは裏切ったんだ？
15,384,vocs_over_over_uprising_debriefing_n20,vocs_uprising_debriefing_n20_jp,WARRIOR,"Difficult to say. If Okkoto spoke the truth, Kage-sama is now in our grasp.",很难说。但如果乙事说的是真话，那影大人现在已是瓮中之鳖。,難しいな。もし乙事の話が本当であらば、カゲサマは手の内にある。
15,384,vocs_over_over_uprising_debriefing_n21,vocs_uprising_debriefing_n21_jp,ALCHEMIST,"Hmm, then we should tread carefully.",嗯，那就更须谨慎行事。,うむ、なら注意して行かんとのぅ。
15,384,vocs_over_over_uprising_debriefing_n22,vocs_uprising_debriefing_n22_jp,TRAPPER,I wonder how Aiko-san is doing?,不知道爱子姐现在怎么样？,愛琥さんはどうしているかな。
15,384,vocs_over_over_uprising_debriefing_n23,vocs_uprising_debriefing_n23_jp,WARRIOR,We will re-join her and Lord Noboru and return to Edo. The Shogun will know what to do.,去和爱子小姐，昇大人会合，返回江户吧。下一步行动要等将军决断。,愛琥殿と昇様に再会し、江戸へ戻ろう。上様が次の手を考えてくださるであろう。
